Seed	CV	CpuTime	PRPD
27778	0	33.0694	5.29532
1334	0	30.0005	7.94297
16279	0	36.0598	9.16497
3125	0	31.0172	11.2016
10411	0	37.0394	2.44399
31957	0	31.0546	10.7943
10869	0	33.0006	9.36864
8351	0	40.0585	4.27699
18505	0	37.0728	7.12831
26375	0	31.0624	16.9043
15194	0	28.0683	19.1446
8462	1	38.094	20371.3
15923	0	35.0881	12.831
8835	2	32.0112	40748.1
23842	0	35.0042	15.8859
4141	0	37.0834	1.62933
4469	0	32.0796	4.48065
21324	0	35.0942	6.92464
9640	0	34.0075	20.9776
26607	0	32.0635	12.4236
9048	0	32.017	10.5906
6806	0	33.03	10.7943
4221	0	32.0556	9.77597
3374	0	33.0174	2.24033
19678	5	38.0786	101847
5512	0	37.0702	8.35031
17207	0	32.0679	8.55397
25807	2	38.0829	40748.3
29309	0	35.0637	1.83299
28534	0	38.0975	3.25866
15984	0	27.095	2.85132
26748	1	30.0236	20374.3
24356	1	32.0508	20383.1
13618	0	38.0417	5.90631
26296	0	31.0943	3.25866
31257	0	33.0757	11.8126
3829	0	32.0035	12.0163
7337	0	34.0921	5.49898
12272	0	36.0486	13.442
28734	0	31.0405	8.75764
4771	0	30.042	19.5519
4750	0	32.0827	11.609
24577	0	36.0189	13.0346
30065	0	35.0895	15.0713
23154	0	30.0173	5.29532
29315	3	29.0887	61109.6
3727	0	39.0282	15.8859
20226	0	31.075	17.3116
6331	0	30.0921	16.0896
15420	0	36.071	5.49898
12479	0	36.0267	10.7943
31127	0	41.0895	7.12831
13373	0	30.0776	10.998
5892	0	34.0972	4.68432
5306	0	31.0903	5.09165
21548	0	28.0478	3.05499
5938	1	34.0014	20388.8
1079	0	30.0939	6.92464
25453	0	31.0988	11.609
2763	0	37.0221	11.609
10946	0	32.0905	6.51731
26490	0	34.0746	17.5153
805	0	34.0685	15.8859
30863	0	27.0949	3.05499
3595	0	33.0433	9.5723
314	0	34.0004	10.387
12335	0	37.0155	12.22
6839	0	30.0705	13.2383
29512	0	28.0971	4.27699
147	0	33.0746	10.1833
24206	0	39.0802	4.07332
29397	0	28.0067	10.7943
10541	1	34.0947	20380
22818	1	37.0098	20371.7
30882	0	32.0166	14.053
26629	0	34.0317	5.09165
17497	1	33.0426	20385.5
15597	1	39.0286	20379.2
3057	0	34.0668	14.2566
15333	0	35.0054	15.0713
18600	0	28.0134	20.1629
18739	0	33.0145	8.55397
24878	1	33.0377	20380.4
12511	0	36.0538	16.2933
14772	0	33.0862	9.16497
32688	0	36.0551	11.609
9312	0	34.0597	2.03666
8450	0	33.065	6.10998
6011	0	35.0673	14.053
19622	0	30.0765	9.16497
19153	0	28.0877	9.16497
4508	0	34.0786	15.4786
19860	1	33.0327	20381.3
21773	1	32.0044	20395.7
27870	0	30.0097	3.46232
31450	0	36.0681	4.48065
347	1	33.0367	20378.2
32097	0	32.0421	4.68432
786	0	34.054	7.53564
14171	0	38.0728	12.6273
