Seed	CV	CpuTime	PRPD
7973	0	42.047	7.08155
29600	0	66.0985	7.51073
7418	0	45.0622	12.6609
25651	0	46.064	16.9528
21814	0	40.0936	4.72103
20088	0	39.0116	15.8798
20879	0	64.0331	4.93562
2641	0	46.0548	5.5794
23067	0	36.0154	12.4464
16343	0	48.0486	8.3691
23762	0	48.0778	6.22318
3636	0	43.0935	9.22747
32644	0	41.0246	18.8841
16609	1	44.0513	21474.9
9225	0	36.059	18.8841
20084	0	45.0424	6.65236
24128	0	53.0536	1.71674
23225	0	51.0229	3.21888
10864	0	47.0181	15.4506
10167	0	54.0604	13.0901
1652	0	55.0569	8.79828
12114	0	58.0825	3.21888
28028	0	50.0614	13.0901
32059	0	47.0757	13.0901
23579	0	55.0491	1.50215
9742	0	46.0124	6.22318
795	0	45.0035	13.3047
171	0	46.0149	7.72532
4935	1	54.0792	21468
19533	0	43.0667	7.93991
2994	1	41.0789	21472.5
4952	0	58.0334	15.2361
7655	0	58.0485	1.71674
23559	0	54.088	4.50644
30151	0	47.0094	9.01288
25642	0	41.0208	7.72532
603	0	49.0856	9.87124
15547	1	47.0842	21476
6450	0	55.029	1.93133
20718	0	44.0496	8.58369
16986	0	44.0147	8.3691
17495	0	51.0194	10.9442
20711	0	50.0526	7.93991
7932	0	49.0113	11.8026
25901	0	56.0865	5.5794
28353	0	46.0453	10.9442
24507	0	49.092	4.29185
5610	1	50.0736	21473.4
16836	0	53.0224	1.71674
25871	0	43.0522	3.21888
25783	0	51.0128	1.50215
13583	0	37.002	8.58369
27700	0	45.0705	1.50215
32658	0	44.0585	4.93562
25381	0	63.07	2.36052
20947	0	48.0394	17.1674
10355	0	60.0553	14.5923
16533	1	49.0987	21473.4
31301	0	48.0793	8.3691
24491	0	54.0595	10.515
28401	0	41.0557	24.4635
11314	0	57.0712	11.8026
2465	0	46.0971	6.00858
18239	0	42.0591	7.08155
6320	0	37.0619	11.3734
2305	0	59.0082	4.29185
12657	0	51.0014	7.51073
32387	0	55.0892	9.87124
19874	0	38.0237	12.4464
1855	0	42.0871	10.7296
25908	0	49.0994	12.4464
17796	0	51.0038	10.7296
25380	0	52.0858	11.588
24833	0	46.0238	12.6609
4447	0	58.0046	0.858369
31665	0	46.0541	5.79399
13154	0	51.0273	11.588
29584	0	53.0889	3.64807
861	0	50.0247	9.87124
1293	0	44.0481	13.0901
8795	0	43.0968	8.58369
7751	0	58.0423	12.6609
18811	0	49.0812	13.7339
23782	0	56.0944	1.28755
9465	0	44.0457	13.5193
24894	0	78.099	10.515
24897	0	58.0952	13.7339
30033	0	49.0092	9.01288
17964	0	47.0182	1.93133
10470	1	56.0996	21478.3
19251	0	51.0133	1.71674
8573	0	63.03	16.309
9536	0	40.0399	26.3948
7854	0	47.0402	3.00429
27229	0	46.0828	16.5236
15111	0	47.0265	10.7296
21369	0	48.0243	2.36052
18133	0	57.0648	4.29185
28024	0	45.0744	11.3734
614	0	36.0375	7.29614
