Seed	CV	CpuTime	PRPD
17266	0	35.0263	0
8793	0	36.0217	0
8276	1	38.001	16258.9
8151	0	37.0091	0
24833	1	42.0788	16256.6
13707	0	37.0555	0
21769	2	34.0054	32518.7
18153	1	43.0648	16256.6
9845	2	39.0622	32520.8
23543	0	35.0591	0
14310	0	32.0517	0
80	1	37.0291	16257.2
11881	1	38.0214	16256.6
9437	0	34.0478	1.95122
18073	0	33.0574	0.97561
5418	1	36.0078	16257.2
11976	2	36.0091	32520.3
2866	0	37.0428	0.97561
8358	0	36.0069	0.97561
2406	0	36.0789	0
18449	2	36.0414	32520.8
30491	0	36.05	1.95122
12061	1	33.0235	16257.6
20587	1	38.0293	16261.5
20123	1	36.0182	16257.6
22147	1	37.0146	16258.5
13058	1	30.0918	16256.6
30883	0	34.0275	0.97561
9846	0	37.0158	0.97561
5005	3	39.042	48781.3
19664	0	34.0451	0.97561
9745	1	39.0459	16258.2
10389	0	38.0122	1.95122
2450	0	44.013	0
26731	1	40.0998	16258.9
23532	0	41.0712	0
8110	1	37.0745	16257.6
30288	1	35.0491	16258.2
9783	2	38.0244	32521.8
32349	4	36.0937	65036.7
16283	3	36.0737	48777.1
935	1	36.0276	16257.2
26512	2	33.093	32520.2
8777	1	36.0962	16257.6
6801	1	33.0961	16261.8
13970	0	35.0995	1.95122
18958	0	37.0534	0.650407
1977	1	35.0375	16261.1
14518	1	38.0434	16258.9
28409	0	34.082	0.650407
9984	0	36.0972	1.95122
6562	1	35.0116	16258.2
5524	0	36.0992	0.650407
23648	2	37.0614	32518.4
20334	0	33.0516	0.97561
30864	1	38.0239	16256.6
28332	3	37.0223	48781.1
4739	0	35.0748	0
2157	1	38.0165	16256.6
19675	2	36.0327	32520.2
20590	0	33.0411	0
26464	1	31.0142	16259.8
21705	1	34.0213	16261.5
6151	2	35.0659	32520.2
8290	0	42.0601	0.97561
5672	0	39.0448	0.650407
18115	0	39.0719	0
23459	1	37.0031	16258.5
14786	1	30.0852	16256.6
9888	1	39.0026	16258.9
86	1	37.0179	16256.6
11422	1	43.0744	16256.6
20881	1	39.0163	16257.6
4552	0	32.0731	0
1078	0	37.0858	2.92683
32245	0	36.0581	0
4847	3	37.0908	48779.3
3060	0	36.0881	0
31822	1	39.0866	16261.5
5313	0	34.0104	0
14474	0	37.0231	1.95122
4873	1	37.0614	16261.1
16970	0	34.0175	0
5265	0	34.0316	0
29624	0	38.0026	1.95122
16686	0	38.0607	0.97561
13882	0	38.047	1.95122
16503	0	37.097	0
30380	0	41.0631	0.650407
19549	3	33.0767	48779.8
11466	1	33.0952	16256.6
10630	1	35.0648	16258.5
10686	1	38.0518	16261.5
1721	1	36.0825	16260.5
1036	3	35.0617	48781.1
22156	0	35.0415	1.95122
12821	1	37.0893	16256.6
13832	3	36.023	48782.8
21985	0	39.0661	0.650407
10984	0	36.0142	1.95122
