Seed	CV	CpuTime	PRPD
26161	54	14.096	1.15885e+06
11440	60	15.0155	1.28758e+06
28899	57	12.0719	1.22322e+06
28270	48	13.0094	1.03009e+06
31307	54	18.0224	1.15883e+06
29724	52	14.0623	1.11593e+06
27155	60	16.0502	1.28759e+06
11415	49	16.045	1.05153e+06
3777	54	14.0122	1.15882e+06
18212	46	18.037	987165
18699	44	18.0528	944251
30175	45	14.0076	965733
16314	60	14.0136	1.28759e+06
27264	53	16.0745	1.13739e+06
10791	51	13.0788	1.09446e+06
29268	61	13.0018	1.30905e+06
29738	48	15.0609	1.03008e+06
4234	56	14.043	1.20174e+06
32145	53	19.0552	1.13736e+06
18359	53	18.032	1.13738e+06
17259	51	13.0415	1.09446e+06
21122	52	21.0553	1.11591e+06
672	53	16.0442	1.13739e+06
4564	50	15.0123	1.07301e+06
31120	54	14.0843	1.15883e+06
4271	57	17.0274	1.22324e+06
27484	55	13.0605	1.1803e+06
3176	51	15.05	1.09446e+06
12971	54	14.0502	1.15882e+06
31468	52	15.0334	1.11594e+06
21531	53	18.0779	1.13737e+06
23653	42	15.0846	901342
30878	58	16.0431	1.24469e+06
2414	46	19.0738	987152
16224	54	17.0713	1.15884e+06
24622	43	12.0641	922795
10723	45	16.0814	965689
8245	52	20.0639	1.11592e+06
31361	56	16.0826	1.20177e+06
13577	51	17.0432	1.09446e+06
3743	53	16.0264	1.13737e+06
10060	46	13.0847	987178
7541	50	17.0859	1.073e+06
5634	42	14.096	901328
26061	48	16.0257	1.03008e+06
2260	53	14.0047	1.13739e+06
6478	47	14.0633	1.00864e+06
22251	49	18.0131	1.05154e+06
30643	45	14.0647	965712
7635	49	19.0192	1.05154e+06
8676	52	19.0717	1.1159e+06
15666	47	16.0015	1.00862e+06
12941	46	15.0729	987165
22400	49	23.045	1.05154e+06
5843	52	15.0361	1.11594e+06
13051	42	18.0294	901320
4179	44	21.0075	944236
15359	60	16.0344	1.28759e+06
27842	50	24.0244	1.073e+06
16731	56	15.0617	1.20176e+06
31885	45	23.0061	965687
4110	57	17.0807	1.22321e+06
6280	56	19.0323	1.20175e+06
8783	53	14.0387	1.13739e+06
7662	38	21.0774	815488
30543	48	16.0397	1.03008e+06
725	61	14.0462	1.30907e+06
1925	44	19.0244	944262
24489	49	16.023	1.05156e+06
4237	50	13.0527	1.07301e+06
10771	48	21.0548	1.03007e+06
29279	47	17.0829	1.0086e+06
25743	55	18.0017	1.1803e+06
1046	57	16.0855	1.22321e+06
21950	47	17.0653	1.00861e+06
25788	56	14.0896	1.20175e+06
7235	49	13.0019	1.05153e+06
11470	54	14.0011	1.15884e+06
13010	56	18.0868	1.20175e+06
31208	43	16.0309	922791
32361	54	14.0429	1.15885e+06
16759	49	15.0226	1.05155e+06
9587	59	15.0339	1.26613e+06
15622	49	13.0467	1.05155e+06
1954	57	18.0526	1.22322e+06
22886	44	20.0446	944246
22452	56	16.0408	1.20177e+06
5831	44	16.0864	944248
28829	49	16.0908	1.05156e+06
451	50	16.029	1.07299e+06
20274	48	22.0258	1.03008e+06
3842	41	14.0722	879873
19809	52	21.0017	1.1159e+06
23371	52	14.0648	1.11591e+06
8203	58	14.0982	1.2447e+06
22061	52	15.0696	1.11592e+06
13818	54	15.0719	1.15884e+06
15784	56	17.009	1.20175e+06
5569	45	11.0104	965699
15066	51	14.005	1.09447e+06
