Seed	CV	CpuTime	PRPD
26161	73	0.0153741	1.56678e+06
11440	77	0.0154426	1.65259e+06
28899	77	0.0124369	1.6526e+06
28270	75	0.0118601	1.60971e+06
31307	68	0.0132287	1.45946e+06
29724	70	0.0157758	1.50238e+06
27155	74	0.0136339	1.58823e+06
11415	75	0.0119068	1.60969e+06
3777	74	0.00979993	1.58827e+06
18212	71	0.0169906	1.52384e+06
18699	75	0.014899	1.60969e+06
30175	78	0.0140823	1.67407e+06
16314	75	0.0136983	1.60968e+06
27264	71	0.0119895	1.52383e+06
10791	75	0.0155468	1.60969e+06
29268	76	0.00805195	1.63117e+06
29738	72	0.0172446	1.54531e+06
4234	72	0.0124372	1.54533e+06
32145	71	0.0124011	1.52386e+06
18359	75	0.0167289	1.60968e+06
17259	72	0.0132839	1.54532e+06
21122	75	0.0124451	1.60969e+06
672	74	0.0196962	1.58824e+06
4564	73	0.00847477	1.56679e+06
31120	73	0.0119309	1.56679e+06
4271	77	0.0160875	1.65261e+06
27484	75	0.0149605	1.60966e+06
3176	73	0.0165452	1.56678e+06
12971	72	0.0154302	1.54531e+06
31468	71	0.0159683	1.52386e+06
21531	75	0.0171782	1.60969e+06
23653	75	0.0144629	1.60969e+06
30878	73	0.0175041	1.56675e+06
2414	72	0.014586	1.54531e+06
16224	73	0.0154179	1.56677e+06
24622	75	0.0150251	1.6097e+06
10723	74	0.0189341	1.58822e+06
8245	75	0.0119929	1.60971e+06
31361	74	0.0154592	1.58823e+06
13577	77	0.0158463	1.65262e+06
3743	68	0.0121278	1.45948e+06
10060	75	0.0118844	1.60973e+06
7541	71	0.0161493	1.52384e+06
5634	70	0.015261	1.50241e+06
26061	74	0.0149729	1.58822e+06
2260	70	0.0119376	1.50239e+06
6478	73	0.0111184	1.56678e+06
22251	72	0.00903162	1.5453e+06
30643	73	0.0158032	1.56676e+06
7635	73	0.0161464	1.5668e+06
8676	72	0.0196598	1.54532e+06
15666	77	0.0122593	1.65262e+06
12941	65	0.0183814	1.39509e+06
22400	77	0.0128015	1.65261e+06
5843	76	0.0132717	1.63115e+06
13051	73	0.0199001	1.56678e+06
4179	74	0.0159413	1.5882e+06
15359	77	0.0133063	1.65263e+06
27842	75	0.015134	1.60969e+06
16731	73	0.0141013	1.56677e+06
31885	73	0.0149173	1.56676e+06
4110	74	0.0144241	1.58823e+06
6280	74	0.0151145	1.58821e+06
8783	74	0.0111899	1.58822e+06
7662	73	0.0140516	1.56676e+06
30543	69	0.0148736	1.48091e+06
725	75	0.0159458	1.60969e+06
1925	72	0.0137321	1.54533e+06
24489	75	0.0162329	1.6097e+06
4237	72	0.01501	1.54533e+06
10771	73	0.0144722	1.56676e+06
29279	73	0.0116207	1.5668e+06
25743	76	0.0157637	1.63116e+06
1046	71	0.0171562	1.52386e+06
21950	75	0.0176641	1.60965e+06
25788	71	0.0147416	1.52385e+06
7235	72	0.0143305	1.54528e+06
11470	76	0.012786	1.63113e+06
13010	77	0.0170868	1.65261e+06
31208	74	0.0144251	1.5882e+06
32361	71	0.0109694	1.52387e+06
16759	74	0.0135918	1.58824e+06
9587	77	0.0145964	1.6526e+06
15622	68	0.0122824	1.45948e+06
1954	77	0.0139991	1.65259e+06
22886	70	0.0131317	1.50239e+06
22452	79	0.0115243	1.69556e+06
5831	67	0.0151775	1.43802e+06
28829	74	0.0115218	1.58823e+06
451	74	0.0146846	1.58825e+06
20274	78	0.0174104	1.67407e+06
3842	71	0.010597	1.52387e+06
19809	74	0.0175459	1.58821e+06
23371	71	0.0165839	1.52387e+06
8203	75	0.0162495	1.60968e+06
22061	68	0.0128975	1.4595e+06
13818	73	0.00948641	1.56678e+06
15784	78	0.0168055	1.67404e+06
5569	71	0.0132558	1.52384e+06
15066	71	0.0140274	1.52385e+06
