Seed	CV	CpuTime	PRPD
635	1	100	20300
1112	0	1.01971	0
24290	0	1.00157	0
23241	0	1.01326	0
32326	0	1.0376	0
13791	0	2.00647	0
20186	0	1.05991	0
2089	0	46.0119	0
16065	0	0.0988306	0
31409	0	2.07465	0
1924	0	6.00881	0
28733	0	1.02886	0
27486	0	0.083362	0
4153	0	0.0912813	0
17452	0	58.0119	0
24564	0	1.00941	0
9713	0	0.0869716	0
4340	0	65.1	0
1929	0	22.0747	0
15665	1	100	20300
4348	0	10.0592	0
12401	0	1.0542	0
28390	0	71.021	0
28409	2	100	40700
8332	0	1.00532	0
