Seed	CV	CpuTime	PRPD
24710	2	39.0785	32466.9
14732	2	38.0709	32470.8
20819	1	38.0508	16230.5
16435	0	35.0878	0.162338
29127	0	38.0457	0
17098	2	36.0537	32465.7
776	0	37.0155	0.162338
10390	1	33.0543	16230.5
7624	1	36.0379	16229.5
19354	4	35.0147	64935.9
1820	2	37.0423	32470.6
16840	0	31.0991	0
16493	1	35.0509	16230.5
26219	0	34.0549	0.162338
3682	1	38.0287	16231.3
19418	1	38.007	16229.5
27313	1	39.0423	16236
7807	1	33.075	16229.5
13837	2	32.0257	32465.6
14184	0	32.0526	0.162338
4987	0	33.088	0
2323	0	38.0939	0.162338
21261	0	38.0715	0.162338
4734	1	38.0394	16229.4
10020	1	34.0032	16229.4
20172	0	36.0702	0.974026
20022	0	35.0647	0.162338
23289	2	34.0311	32470.8
16424	1	37.0153	16233.6
8521	1	35.0586	16229.5
17881	0	36.0511	0.162338
13793	1	38.0051	16229.4
18404	0	40.0485	0
27981	1	37.0384	16229.4
32509	0	37.067	0
14530	1	32.0114	16235.4
19485	0	35.0864	0.162338
5985	2	33.0997	32470.9
29834	1	41.0056	16229.4
19610	2	36.0862	32464.1
5317	1	38.027	16229.5
4895	0	36.0905	0
5503	1	35.0429	16235.4
18899	2	36.0056	32470.6
25719	1	33.0103	16229.5
19142	0	34.069	0.162338
17296	1	38.0397	16230.4
11302	1	33.0618	16230.5
4864	1	34.0701	16229.9
32274	0	38.0829	0.974026
21549	0	37.0036	0.162338
3338	0	32.0698	0.811688
15750	0	37.0848	0.974026
13396	0	36.0319	0
12864	1	36.0771	16230.4
13370	1	35.0564	16236.9
2369	0	36.0962	0
3866	0	36.0481	0.162338
6319	1	39.0662	16229.5
4666	1	32.0325	16230.5
19936	1	35.065	16230.4
21081	1	33.0968	16234.7
24695	1	32.0048	16230.4
16683	0	37.0641	0
29318	1	37.0742	16229.4
22877	1	36.0462	16230.5
5878	1	37.0723	16230.5
32095	0	34.0061	0.162338
8929	2	31.0313	32470.8
1393	1	35.0553	16235.9
26190	1	36.0722	16229.5
16271	4	38.0835	64946.3
32244	1	41.0762	16230.5
11819	0	37.0799	0
11960	0	34.0478	0.162338
13428	1	35.0605	16229.5
27480	1	36.0278	16230.4
1610	1	35.0931	16230.5
4553	1	35.0808	16236.2
17536	0	35.0687	0.162338
18125	0	35.0852	0
28674	0	34.0091	0.162338
13902	0	33.0986	0.162338
27570	1	33.062	16230.5
2847	0	33.0308	0
18907	0	36.0338	0.162338
31810	1	37.04	16230.4
1442	1	35.0724	16235.9
392	1	38.0128	16230.5
17477	1	38.0644	16236
18819	1	41.0666	16235.9
14932	0	34.0667	0.162338
6665	0	33.0394	0.162338
28869	0	33.0571	0.162338
20847	0	36.0893	0.974026
1074	0	35.0459	0
11901	0	34.0767	0.811688
13399	1	36.0978	16229.4
23592	2	36.0166	32464
20038	0	37.0798	0
