Seed	CV	CpuTime	PRPD
8072	46	17.0226	936892
20551	48	17.077	977633
31699	58	16.0296	1.18129e+06
30281	41	19.046	835058
21997	43	18.0342	875780
22764	53	17.0578	1.07946e+06
3954	57	13.0333	1.16092e+06
9388	51	17.0593	1.03873e+06
10113	49	17.0675	997994
4247	50	16.0249	1.01838e+06
20560	56	13.0567	1.14057e+06
23313	54	18.0375	1.09981e+06
25904	48	16.0323	977645
22369	51	14.0436	1.03874e+06
8822	57	17.0547	1.16092e+06
1267	57	17.0272	1.16092e+06
3919	55	18.023	1.12021e+06
6635	56	14.0039	1.14056e+06
16988	46	16.0521	936891
22672	48	16.0096	977633
22941	53	14.034	1.07947e+06
3091	48	17.0921	977621
24466	51	16.0359	1.03874e+06
1317	52	14.0955	1.0591e+06
16751	43	26.0577	875779
26166	49	14.0954	997992
32099	44	22.0963	896152
4166	48	13.0894	977630
2566	54	18.0516	1.09983e+06
20149	53	18.0206	1.07947e+06
21395	45	18.0141	916520
31697	51	16.0222	1.03873e+06
32601	49	18.0862	997991
23457	51	15.0278	1.03872e+06
22847	52	20.0095	1.05908e+06
14776	55	16.0193	1.12019e+06
28981	59	15.0453	1.20166e+06
28215	51	11.0336	1.03874e+06
29511	50	15.0084	1.01836e+06
19740	54	14.0963	1.09983e+06
32272	54	15.0941	1.09983e+06
22076	55	17.0794	1.1202e+06
5608	46	15.081	936895
25544	52	16.0446	1.0591e+06
29958	52	14.0082	1.0591e+06
29344	44	14.0455	896158
28152	47	15.0418	957258
20419	56	18.0545	1.14056e+06
8054	54	21.0252	1.09981e+06
1595	51	17.0874	1.03871e+06
18072	46	16.0672	936895
23830	45	17.0263	916525
21065	49	16.0115	997998
23307	53	14.0401	1.07946e+06
26351	51	20.0427	1.03872e+06
29100	54	16.0602	1.09981e+06
21535	55	13.0596	1.12018e+06
22848	50	15.013	1.01835e+06
12958	44	20.0527	896177
13535	38	21.0195	773942
12285	42	15.0823	855424
17361	57	15.0203	1.16094e+06
26721	44	17.0788	896170
25663	42	15.0907	855421
5715	42	22.0936	855414
22911	59	17.0641	1.20167e+06
8950	50	16.0999	1.01837e+06
26125	39	19.0642	794323
31132	50	12.0946	1.01837e+06
29706	43	16.0045	875790
25465	51	17.0379	1.03875e+06
19089	44	17.0688	896157
9539	46	14.0156	936890
21726	55	16.0476	1.1202e+06
22536	46	15.0971	936887
3665	54	15.0201	1.09982e+06
4623	59	14.0675	1.20166e+06
6602	45	19.0659	916512
14081	57	16.0886	1.16095e+06
22733	55	16.0656	1.12021e+06
11364	42	15.0052	855424
5339	60	13.0406	1.22205e+06
22016	51	20.0205	1.03873e+06
8355	50	17.0025	1.01837e+06
18993	61	16.0733	1.24239e+06
30979	57	17.0219	1.16093e+06
17782	52	17.0877	1.05908e+06
26785	43	17.0462	875768
11327	54	14.0094	1.09984e+06
28646	49	14.04	997995
8846	49	16.0132	997990
16056	53	18.0132	1.07945e+06
20889	50	12.0823	1.01836e+06
15316	50	17.0221	1.01836e+06
3645	51	15.0707	1.03873e+06
19568	37	18.0275	753593
30860	44	16.0903	896155
17640	57	19.078	1.16092e+06
27934	43	23.0204	875784
30797	55	14.0117	1.12021e+06
