Seed	CV	CpuTime	PRPD
8072	76	0.00952018	1.5481e+06
20551	68	0.0090779	1.38515e+06
31699	76	0.00771908	1.5481e+06
30281	68	0.0122785	1.38511e+06
21997	74	0.0123333	1.50733e+06
22764	70	0.00623695	1.42588e+06
3954	65	0.00931312	1.32406e+06
9388	76	0.0112169	1.54807e+06
10113	76	0.0102631	1.54808e+06
4247	72	0.00798461	1.46662e+06
20560	74	0.00992219	1.50734e+06
23313	68	0.0103239	1.38512e+06
25904	73	0.010501	1.48698e+06
22369	74	0.0132091	1.50733e+06
8822	73	0.0127201	1.48698e+06
1267	77	0.0084748	1.56847e+06
3919	76	0.00571876	1.5481e+06
6635	73	0.0117112	1.48695e+06
16988	65	0.00743302	1.32403e+06
22672	73	0.0104353	1.48699e+06
22941	74	0.0104889	1.50735e+06
3091	75	0.011264	1.52769e+06
24466	73	0.00914868	1.487e+06
1317	70	0.0109736	1.42589e+06
16751	75	0.00827559	1.52772e+06
26166	68	0.0135233	1.38514e+06
32099	69	0.00924091	1.40552e+06
4166	69	0.0088001	1.40555e+06
2566	75	0.00744719	1.52775e+06
20149	72	0.00731076	1.46663e+06
21395	69	0.00930062	1.40553e+06
31697	73	0.00964578	1.48697e+06
32601	70	0.00916209	1.42589e+06
23457	73	0.00950419	1.48699e+06
22847	68	0.00965571	1.38516e+06
14776	76	0.0087972	1.54809e+06
28981	73	0.0082624	1.487e+06
28215	69	0.00680682	1.40551e+06
29511	71	0.0119754	1.44625e+06
19740	77	0.0100146	1.56847e+06
32272	70	0.0107537	1.42588e+06
22076	74	0.010466	1.50734e+06
5608	68	0.0064447	1.38515e+06
25544	73	0.00801554	1.48701e+06
29958	74	0.00904777	1.50734e+06
29344	73	0.00985711	1.48696e+06
28152	72	0.0109546	1.46659e+06
20419	70	0.00967723	1.42589e+06
8054	77	0.008662	1.56847e+06
1595	74	0.00821579	1.50734e+06
18072	73	0.0114363	1.48697e+06
23830	72	0.0114794	1.46661e+06
21065	71	0.0120086	1.44628e+06
23307	74	0.00904144	1.50737e+06
26351	75	0.0154811	1.52772e+06
29100	69	0.0102392	1.40548e+06
21535	66	0.0103394	1.34441e+06
22848	71	0.00868329	1.44626e+06
12958	71	0.0105079	1.44623e+06
13535	73	0.0106473	1.487e+06
12285	62	0.00915369	1.26294e+06
17361	72	0.0065735	1.46662e+06
26721	68	0.0136161	1.38514e+06
25663	71	0.0101474	1.44626e+06
5715	73	0.0119914	1.48697e+06
22911	76	0.00977397	1.54809e+06
8950	70	0.0137247	1.42588e+06
26125	70	0.00765968	1.42589e+06
31132	69	0.0116031	1.40551e+06
29706	77	0.0106549	1.56846e+06
25465	70	0.00834777	1.42588e+06
19089	67	0.0116805	1.36477e+06
9539	74	0.0140945	1.50731e+06
21726	70	0.010773	1.42588e+06
22536	69	0.00889473	1.40553e+06
3665	72	0.0117023	1.46659e+06
4623	74	0.00964474	1.50735e+06
6602	73	0.00852905	1.48698e+06
14081	73	0.00708293	1.487e+06
22733	72	0.00800531	1.46661e+06
11364	65	0.00980071	1.32405e+06
5339	76	0.0151089	1.54808e+06
22016	76	0.00586262	1.5481e+06
8355	72	0.00950293	1.46663e+06
18993	76	0.00967044	1.54806e+06
30979	78	0.00898988	1.5888e+06
17782	74	0.0098374	1.50733e+06
26785	68	0.0134281	1.38515e+06
11327	71	0.0112893	1.44625e+06
28646	73	0.0131088	1.487e+06
8846	71	0.0068967	1.44624e+06
16056	69	0.0102579	1.40549e+06
20889	74	0.00712657	1.50738e+06
15316	73	0.00610377	1.48699e+06
3645	74	0.0104794	1.50732e+06
19568	65	0.00933721	1.32404e+06
30860	77	0.00604668	1.56846e+06
17640	78	0.00745548	1.58883e+06
27934	75	0.0104808	1.52773e+06
30797	72	0.0091427	1.46663e+06
