Seed	CV	CpuTime	PRPD
8072	0	66.0621	6.51731
20551	0	64.0793	12.0163
31699	0	53.0508	7.73931
30281	0	64.0503	23.2179
21997	0	63.0385	14.664
22764	1	45.0619	20382.3
3954	0	60.0431	1.42566
9388	2	51.0709	40747.5
10113	0	49.0302	12.22
4247	0	58.039	10.7943
20560	0	64.0972	8.35031
23313	0	56.0071	2.44399
25904	0	62.0594	6.72098
22369	0	63.0248	2.85132
8822	1	61.0929	20385.5
1267	0	60.0387	11.4053
3919	0	58.0009	5.49898
6635	0	53.0446	18.9409
16988	0	54.083	11.4053
22672	0	62.042	20.1629
22941	0	54.0207	20.3666
3091	1	53.0115	20374.3
24466	0	55.0446	8.35031
1317	3	65.0812	61106.3
16751	1	68.0918	20383.3
26166	0	63.008	17.7189
32099	1	62.0466	20371.5
4166	0	62.0197	2.03666
2566	0	60.0469	8.9613
20149	0	56.0574	7.53564
21395	0	61.0919	3.66599
31697	0	73.0242	5.49898
32601	0	60.0551	6.31365
23457	0	54.0033	17.7189
22847	0	70.0658	1.222
14776	1	48.0229	20369.9
28981	0	59.0685	2.24033
28215	1	46.0959	20379.6
29511	2	64.0622	40735
19740	0	64.0328	12.831
32272	2	47.0562	40749.9
22076	0	59.026	7.33198
5608	1	57.0948	20381.3
25544	0	60.0344	11.2016
29958	0	56.0694	12.0163
29344	0	57.0777	4.48065
28152	0	56.0739	7.53564
20419	0	78.0642	4.07332
8054	0	66.0606	1.62933
1595	0	59.0622	13.6456
18072	0	62.0975	5.90631
23830	0	63.0961	2.64766
21065	0	59.0123	16.4969
23307	1	58.0131	20390.2
26351	0	59.0733	13.442
29100	0	61.0174	14.8676
21535	1	58.0224	20386.6
22848	0	62.0949	8.14664
12958	0	52.0914	6.72098
13535	0	64.0973	14.664
12285	0	64.0892	9.77597
17361	1	60.0021	20387.4
26721	0	61.0215	4.07332
25663	0	61.0702	3.46232
5715	1	58.0012	20380.9
22911	0	61.0202	14.664
8950	0	52.0922	6.10998
26125	0	51.0387	6.72098
31132	0	59.061	6.10998
29706	0	57.0384	3.46232
25465	0	64.0705	2.64766
19089	0	65.085	5.90631
9539	1	61.0274	20379.4
21726	0	65.0254	15.6823
22536	0	70.003	4.88798
3665	0	64.0853	7.53564
4623	0	60.0857	20.5703
6602	0	48.0509	24.2363
14081	2	56.0015	40750.5
22733	0	59.0574	20.5703
11364	0	61.0862	12.0163
5339	0	54.0738	18.3299
22016	0	56.0912	2.44399
8355	0	66.0351	9.5723
18993	1	69.088	20379.4
30979	1	51.0714	20367.4
17782	0	67.0253	2.64766
26785	0	61.0605	13.442
11327	0	55.031	2.44399
28646	0	54.0523	4.88798
8846	3	47.0838	61115.1
16056	0	68.0868	9.77597
20889	0	50.0337	4.48065
15316	0	51.0283	7.94297
3645	0	67.0736	4.68432
19568	0	69.0604	10.7943
30860	0	69.0968	3.46232
17640	0	67.049	14.4603
27934	1	51.0977	20375.4
30797	0	64.0667	7.12831
