Seed	CV	CpuTime	PRPD
31634	1	35.0113	13366
15827	1	36.0764	13366
4744	3	35.0713	40108
19780	0	35.0781	0
14360	1	36.0453	13366
15628	1	32.0348	13366
2469	0	37.0706	0.26738
12810	1	37.0652	13366
15444	1	39.081	13366
25630	0	36.062	0
2388	1	37.0251	13366
3625	0	35.0733	0.26738
14971	0	35.0952	0
7122	1	35.0604	13366
31752	0	36.0894	0.26738
1873	1	37.0831	13366
28577	0	34.0348	0.26738
21355	0	42.0571	0
8370	0	35.0714	0
7716	1	36.0811	13366
21518	1	34.0392	13366
32129	0	36.0172	0
13815	0	32.0866	0
3858	1	37.0756	13366
5205	0	40.0968	0
27231	1	39.0727	13366
13879	0	35.0915	0
27982	0	33.0434	0.26738
11136	0	40.093	0
2030	1	39.0614	13366
13301	0	33.0707	0.26738
12581	0	33.0479	0
11703	0	39.0287	0.26738
20053	1	34.0213	13366
16242	1	37.096	13366
4763	0	36.0464	0.26738
11309	0	38.0643	0.26738
25762	0	40.077	0.26738
30562	1	34.0631	13366
26602	0	40.0448	0
26576	1	39.0255	13366
15974	0	37.029	0
19964	1	38.064	13366
5033	1	36.0937	13366
27467	0	32.0973	0.26738
5092	1	35.0153	13366
25829	0	37.072	0
13434	0	36.0633	0
17920	1	32.0325	13366
25558	0	32.0035	0
2341	0	36.0317	0
6644	1	36.0412	13366
30352	1	38.0425	13366
5530	0	37.0176	0.26738
28980	0	37.005	0.26738
7359	0	33.0737	1.87166
27953	0	37.062	0
16738	0	39.0037	0.26738
5904	0	38.0923	0
14538	0	39.0051	0
24682	1	36.0182	13366
31792	1	41.0226	13366
19624	0	31.069	0.26738
15528	0	31.0454	0
27157	1	36.0466	13366
2742	1	40.0644	13366
24515	2	34.0492	26737.2
14872	2	32.0044	26737.2
1435	1	38.0521	13366
2185	0	35.0763	0.26738
26484	1	36.087	13366
29785	1	39.0306	13366
2090	1	32.0767	13366
6127	1	35.0238	13366
32066	0	40.0417	0.26738
2192	0	40.0697	0.26738
24452	0	35.0007	0
29798	0	36.0807	0
24555	0	35.0278	0
20726	1	31.0509	13366
72	0	40.081	0
32101	0	37.0423	0
7628	1	34.0028	13366
31058	1	38.0677	13366
38	1	34.0027	13366
32495	1	32.0694	13366
4129	0	38.0031	0.26738
7700	0	40.0489	0
29392	1	37.0862	13366
20684	0	39.061	0
11323	0	36.0752	0
25154	0	36.0544	0.26738
1073	1	36.0173	13366
24217	0	37.0883	0.26738
17478	2	38.035	26737.2
23158	0	34.0658	0.26738
5924	0	34.0386	0.26738
28839	0	37.0586	0
32739	1	36.0467	13366
13125	0	36.0309	0
