Seed	CV	CpuTime	PRPD
28396	2	30.0663	29983.2
26944	1	31.0656	14991.6
6968	0	33.0074	0
4847	1	32.0167	14989.7
14715	1	31.0614	14993.4
23132	2	30.0899	29981
21169	1	33.0489	14992.7
26115	1	32.0049	14990.9
24766	3	32.0248	44971.8
3870	1	30.0434	14990.9
3384	3	30.011	44973.9
29855	4	28.0508	59965.7
4403	1	29.0084	14989.7
16924	3	31.0377	44971.8
27348	1	30.0168	14989.7
3387	1	32.0898	14989.7
20535	0	32.0823	0
20059	0	29.0925	0
15399	0	31.0844	0
10468	1	29.0236	14989.7
9179	2	29.0846	29983.1
4495	2	31.0025	29982.8
30577	2	30.0103	29980.5
21380	3	31.071	44975.6
4243	3	30.0916	44971.7
25133	2	32.0856	29983.2
30903	3	29.0203	44972.4
18355	3	30.0366	44973.6
24551	1	31.0647	14991.3
14413	3	30.0694	44977.2
23520	2	32.0851	29981
26691	2	32.0106	29985.2
16993	1	30.0957	14990.7
7036	0	31.0654	0
9855	3	30.0281	44977.4
24142	3	31.0095	44975.4
32526	2	29.0524	29981
5160	2	29.02	29981.3
21685	2	30.0582	29983.2
25287	2	30.0803	29981.1
1889	0	30.0418	0
11844	1	31.0749	14991
4503	2	32.0123	29981.3
21629	1	29.0612	14991.6
2579	1	30.051	14991.3
4572	2	30.0293	29984.3
13712	0	30.0077	0
7678	2	29.0358	29984.3
4707	2	30.0429	29982.2
14500	2	28.0712	29982
16282	4	30.0093	59965.5
11322	2	29.0971	29980.8
16590	2	29.0679	29982.2
19379	1	30.0697	14990.7
26559	2	30.084	29982
27182	2	30.0452	29981.1
340	2	31.0556	29981.3
15620	1	30.0268	14990.9
30121	2	30.0319	29982.2
21942	2	30.0935	29980.4
21485	2	30.0284	29983.2
31915	2	32.0983	29983.8
22997	2	31.0285	29983.1
12318	0	32.0151	0
16793	2	30.0151	29984.3
11305	2	31.0343	29982.2
30434	0	31.0921	0
30733	1	33.0185	14990.9
8032	1	32.0272	14992.7
30035	1	33.0174	14990.9
10036	3	30.011	44973
26431	2	28.0314	29983.4
255	3	28.095	44974.4
6426	0	31.0499	0
1969	1	29.0367	14992.4
6179	0	30.084	0
15677	2	30.0564	29982.2
30798	2	26.0244	29981.4
30913	2	27.0589	29980.5
1242	1	30.0129	14989.7
3259	3	29.0098	44974.7
21289	4	27.0444	59964.5
20130	2	28.0499	29980.4
28382	3	29.023	44971.8
26371	2	32.0019	29985
3866	2	31.0119	29982.5
4817	1	31.0106	14991.3
23776	1	28.0926	14992.4
918	3	31.0982	44973.5
10797	1	29.0985	14990.7
11007	2	29.0277	29983.8
2135	3	31.0779	44972.4
11613	3	31.061	44976
19252	3	29.0618	44973.6
17705	3	30.0141	44973.3
15833	2	31.0465	29981
3304	6	29.0229	89956.4
26897	1	30.0409	14993.4
27369	2	28.0651	29981
253	1	28.0301	14991.6
