Seed	CV	CpuTime	PRPD
28396	67	16.0201	1.00448e+06
26944	63	19.0042	944533
6968	62	21.0914	929540
4847	64	18.0849	959519
14715	65	21.0927	974502
23132	65	23.0564	974507
21169	63	19.0041	944527
26115	63	20.0455	944523
24766	59	20.0919	884559
3870	62	18.0329	929534
3384	62	17.0981	929528
29855	65	18.0162	974506
4403	61	16.0465	914546
16924	71	21.0583	1.06445e+06
27348	66	20.0761	989510
3387	65	17.0831	974513
20535	66	21.0082	989508
20059	63	19.0252	944524
15399	63	19.0714	944509
10468	64	19.0268	959527
9179	67	21.0396	1.00449e+06
4495	64	17.0493	959501
30577	62	19.0388	929533
21380	64	20.0186	959532
4243	64	21.023	959520
25133	66	15.0826	989500
30903	59	16.0454	884563
18355	67	17.0676	1.00448e+06
24551	60	19.0431	899545
14413	68	22.0063	1.01948e+06
23520	60	22.0903	899545
26691	65	17.0652	974522
16993	62	18.0978	929530
7036	64	22.0241	959518
9855	59	25.0788	884561
24142	63	18.0017	944536
32526	68	20.0251	1.01948e+06
5160	63	19.0006	944533
21685	70	16.0389	1.04947e+06
25287	64	22.0005	959525
1889	64	18.0125	959521
11844	62	21.0269	929534
4503	70	23.0957	1.04947e+06
21629	67	15.0898	1.00448e+06
2579	62	19.0309	929529
4572	65	18.04	974515
13712	65	19.0592	974512
7678	62	18.0301	929534
4707	67	21.0077	1.0045e+06
14500	62	20.0717	929522
16282	64	15.0314	959510
11322	64	18.0028	959515
16590	66	18.0372	989501
19379	67	20.0883	1.0045e+06
26559	69	15.057	1.03447e+06
27182	60	20.0092	899543
340	64	20.0152	959528
15620	55	18.046	824588
30121	61	21.0506	914527
21942	64	20.0191	959518
21485	61	22.0015	914537
31915	70	17.0346	1.04947e+06
22997	65	19.0702	974511
12318	62	16.0723	929539
16793	61	18.072	914535
11305	69	14.0599	1.03449e+06
30434	65	18.0034	974519
30733	67	18.0061	1.00448e+06
8032	69	18.0836	1.03448e+06
30035	67	18.0969	1.0045e+06
10036	62	18.0398	929526
26431	67	16.0518	1.00449e+06
255	63	16.0216	944531
6426	61	18.0608	914527
1969	66	17.037	989496
6179	65	16.0697	974524
15677	58	19.0322	869589
30798	62	18.0646	929534
30913	62	17.0797	929532
1242	62	21.0082	929531
3259	62	22.0205	929529
21289	63	19.0021	944510
20130	63	20.0041	944527
28382	63	20.0123	944521
26371	60	24.0533	899560
3866	65	18.0376	974509
4817	61	20.0726	914541
23776	62	20.0016	929535
918	62	18.0461	929530
10797	66	17.0902	989510
11007	62	16.0245	929537
2135	65	18.0138	974517
11613	65	19.0632	974522
19252	56	23.0407	839583
17705	60	20.0829	899551
15833	65	18.0238	974502
3304	64	19.0598	959513
26897	67	20.0374	1.00448e+06
27369	64	18.0158	959509
253	63	19.0193	944524
