Seed	CV	CpuTime	PRPD
22972	0	100.008	0
27288	1	100.02	13300
21683	0	29.0014	0
18443	1	100.028	13300
32571	2	100.038	26700
2444	0	31.0305	0
31304	1	100.032	13300
16322	1	100.018	13300
2645	0	100.026	0
23665	0	100.003	0
10880	0	31.0012	0
15403	2	100	26700
11414	0	31.0604	0
15684	0	100.019	0
15823	1	100.034	13300
3280	1	100.013	13300
18588	1	100.015	13300
464	1	100.011	13300
12389	0	100.036	0
14351	1	100.027	13300
31586	0	36.0355	0
28249	0	100.018	0
19690	0	100.031	0
20348	1	100.017	13300
3803	0	100.02	0
