Seed	CV	CpuTime	PRPD
14465	0	31.0008	20.6967
9414	0	30.0376	9.63115
25181	0	40.053	10.041
28507	0	30.0662	10.2459
23114	0	27.0489	16.5984
28755	0	30.0769	12.0902
4836	0	34.0475	16.8033
14515	0	37.0505	9.63115
31999	0	30.099	13.3197
316	0	28.0959	10.8607
16801	0	33.051	10.8607
17120	0	35.0774	6.96721
15051	0	29.0987	10.4508
4060	0	30.0754	13.9344
18025	0	29.0318	10.8607
15945	0	36.0006	20.6967
16197	0	27.0569	15.1639
21964	0	28.0811	13.9344
19370	0	35.0326	14.1393
6578	0	32.054	12.5
9276	0	34.0216	15.5738
30866	0	29.0518	15.3689
26119	0	34.0253	13.3197
26863	0	30.0074	12.0902
12947	0	33.0544	8.60656
3095	0	31.0991	5.12295
19089	0	36.0031	15.5738
1408	0	33.0206	11.4754
21367	0	27.0645	12.9098
15985	0	35.043	7.58197
32289	0	38.0891	7.58197
11603	0	37.0804	9.83607
24817	0	33.011	15.7787
698	0	36.0056	3.27869
10634	0	30.0265	9.22131
9573	0	27.0539	10.4508
17326	0	30.0508	10.6557
29131	0	33.0866	8.60656
23499	0	33.0027	8.19672
10362	0	30.0174	17.8279
30813	0	32.0131	13.1148
23000	0	34.0842	7.9918
8581	0	34.058	3.68852
18609	0	38.0433	6.7623
27077	0	33.0121	1.43443
7438	0	36.001	22.1311
14988	0	35.0991	15.9836
16290	0	32.0765	12.0902
13071	0	32.0103	12.0902
12245	0	30.0125	12.7049
29472	0	34.0961	10.8607
24871	0	33.0969	11.8852
27598	0	32.0384	14.7541
12502	0	31.008	15.1639
13137	0	36.0938	13.5246
13881	0	30.0128	13.9344
24591	0	32.0199	6.96721
12717	0	32.0425	9.83607
30095	0	33.0841	10.2459
5062	0	30.0785	11.4754
15378	0	30.0508	4.09836
25848	0	35.0028	14.3443
23393	0	35.0865	10.041
15912	0	30.0365	11.6803
19220	0	34.0144	7.9918
7223	0	34.0867	7.58197
3266	0	33.0499	8.60656
20852	0	32.0635	10.2459
12620	0	34.0612	9.83607
4916	0	30.0935	13.3197
22222	0	30.0638	9.83607
11649	0	30.0109	4.71311
10781	0	32.0043	13.5246
22562	0	32.0555	11.4754
18626	0	29.0308	12.2951
25136	0	26.0621	5.94262
22308	0	33.0456	7.37705
13809	0	32.0029	9.83607
26913	0	35.0094	10.6557
11903	0	32.056	11.4754
5196	0	30.0784	10.2459
6506	0	29.0798	4.30328
751	0	32.0201	13.7295
8627	0	29.0581	8.40164
6518	0	36.0848	22.9508
11116	0	34.0679	11.0656
16997	0	31.0198	12.2951
5675	0	25.0395	14.5492
30220	0	34.0113	9.42623
4777	0	33.0441	7.9918
7395	0	29.0563	7.9918
7623	0	29.0311	8.19672
11524	0	36.0924	7.37705
2468	0	32.0504	10.6557
4188	0	33.0989	11.2705
14947	0	35.017	5.94262
28954	0	36.0229	6.55738
2275	0	26.0321	5.32787
8959	0	36.0608	15.5738
13594	0	33.0634	10.4508
