Seed	CV	CpuTime	PRPD
3773	76	0.0110407	1.01617e+06
20784	79	0.0111376	1.05627e+06
17840	74	0.0171687	989416
15001	78	0.0155695	1.04288e+06
5771	76	0.0177535	1.01614e+06
11557	74	0.0123786	989416
22572	77	0.0177338	1.02952e+06
17893	78	0.0128624	1.0429e+06
23629	78	0.0152981	1.04291e+06
31292	76	0.0143521	1.01617e+06
3797	79	0.0165093	1.05627e+06
17679	79	0.0120228	1.05625e+06
28162	76	0.0141604	1.01615e+06
18500	77	0.0125279	1.02953e+06
3297	74	0.0198316	989401
5224	77	0.0170789	1.02952e+06
29702	73	0.0146281	976045
14308	75	0.0183695	1.00279e+06
30931	76	0.0150386	1.01614e+06
271	76	0.0144762	1.01617e+06
13886	77	0.0126026	1.02953e+06
19001	78	0.0204622	1.0429e+06
30450	76	0.0195716	1.01616e+06
11616	78	0.016705	1.04289e+06
11474	76	0.0128974	1.01618e+06
15760	74	0.0148254	989403
29945	74	0.0122299	989429
9291	78	0.0160688	1.04287e+06
21562	75	0.0126022	1.0028e+06
26974	74	0.0173129	989406
12982	73	0.0230465	976043
25256	78	0.0171785	1.04289e+06
1415	74	0.0162836	989412
32016	76	0.0144621	1.01616e+06
21608	75	0.0130352	1.00279e+06
4210	78	0.0166258	1.0429e+06
18658	75	0.0174255	1.00278e+06
8334	77	0.0115407	1.02953e+06
24144	76	0.0116749	1.01616e+06
32587	75	0.0143039	1.00279e+06
18769	76	0.0124935	1.01616e+06
6891	76	0.0138972	1.01616e+06
16134	73	0.0138771	976040
21537	77	0.014892	1.02952e+06
25061	74	0.0143632	989415
13527	75	0.0120568	1.00281e+06
16063	75	0.0155764	1.00279e+06
5578	77	0.0192902	1.02951e+06
1525	75	0.0161358	1.00278e+06
9385	77	0.0143375	1.02954e+06
24999	77	0.0134618	1.02954e+06
22267	77	0.013389	1.02952e+06
2868	79	0.0146498	1.05626e+06
7462	75	0.0148203	1.00278e+06
10704	74	0.0147321	989415
22323	75	0.0212049	1.00278e+06
1691	77	0.0134458	1.02952e+06
20146	75	0.0138494	1.00278e+06
14353	76	0.0150836	1.01617e+06
7370	75	0.0195735	1.00279e+06
20485	77	0.0156842	1.02952e+06
32677	75	0.0106484	1.0028e+06
23140	76	0.0146944	1.01615e+06
5625	75	0.0111589	1.0028e+06
5919	75	0.0097686	1.00279e+06
10204	77	0.0121136	1.02954e+06
27857	75	0.0132947	1.00279e+06
13833	73	0.0148324	976057
5092	75	0.0144035	1.00279e+06
30111	75	0.0131206	1.00279e+06
14200	74	0.0112017	989429
12378	78	0.0133313	1.04288e+06
30930	76	0.016513	1.01614e+06
20332	76	0.0119568	1.01617e+06
23802	75	0.0185881	1.00278e+06
11015	76	0.0128933	1.01616e+06
26713	77	0.0182074	1.02952e+06
24179	76	0.0165662	1.01615e+06
30228	76	0.0130854	1.01616e+06
13770	78	0.0138399	1.04291e+06
5476	76	0.0137856	1.01616e+06
4805	79	0.0142949	1.05626e+06
20481	77	0.0120518	1.02952e+06
9674	75	0.0137768	1.00278e+06
10320	73	0.0157804	976041
14347	75	0.0181475	1.00277e+06
32608	75	0.0161946	1.00278e+06
31229	77	0.0115981	1.02953e+06
486	76	0.0188228	1.01614e+06
22167	78	0.0140405	1.04289e+06
4072	75	0.0134882	1.0028e+06
289	75	0.0194146	1.00276e+06
23067	77	0.0143838	1.02953e+06
18496	77	0.0165549	1.02952e+06
32273	75	0.0180563	1.00276e+06
13685	75	0.0166698	1.0028e+06
11930	78	0.0137132	1.0429e+06
2878	71	0.0181877	949283
14545	73	0.014561	976045
18104	78	0.0134131	1.04289e+06
