Seed	CV	CpuTime	PRPD
8034	0	29.0681	0.650407
2072	2	31.0498	32520.8
1283	1	30.0768	16259.2
9764	4	29.0618	65042
9741	0	32.0335	1.62602
14969	0	32.0761	0.650407
32422	0	31.0397	0
24325	2	31.0695	32523.9
20544	0	31.0478	0
10997	0	31.0194	0.650407
24061	0	31.0109	0
10183	1	31.0909	16257.6
10208	0	33.0021	0
6996	0	31.0502	0
26502	3	30.0435	48776.7
19129	0	28.0743	0.97561
23259	3	31.0358	48778.4
29012	1	29.0677	16258.5
523	2	31.0493	32520.2
11010	0	32.0362	1.95122
4951	2	31.0467	32522.4
20222	2	31.0596	32520.8
3040	3	30.0309	48776.3
20384	2	30.0961	32519
17553	1	32.0653	16258.5
11299	3	31.0676	48781
13188	5	31.0408	81297.4
11511	0	31.0989	0
13825	0	30.0049	2.60163
9915	1	32.0051	16259.8
31799	1	32.0915	16256.6
751	0	30.0833	0.650407
8395	4	30.0924	65035.4
5152	0	31.0362	2.92683
16921	1	32.0122	16256.6
13583	1	28.0581	16256.6
3207	0	29.0778	0
2077	1	30.0848	16257.6
12462	1	31.0714	16257.2
32302	0	31.0631	0
1669	0	32.0828	0
7297	0	31.0938	1.62602
27845	2	32.0749	32519
10404	2	31.0777	32520.8
11969	2	31.0571	32522.6
6932	3	29.0541	48776.7
24377	1	31.0501	16261.5
19821	0	30.0711	1.95122
19300	0	33.0903	0.650407
11449	1	33.0175	16256.6
15026	1	31.0853	16256.6
11358	0	29.0797	0.97561
310	0	30.0047	0
9254	0	33.0204	1.62602
31395	0	32.0207	0
4608	0	33.0745	0
18848	1	31.0444	16258.9
17586	2	31.0483	32520.8
5808	0	31.0609	0
2103	1	32.0333	16256.6
21388	1	30.0849	16256.6
12979	0	32.027	0.97561
12498	3	32.023	48776.3
23531	0	32.0134	0
14138	0	32.0423	0
174	0	30.0659	0.650407
11601	1	30.0135	16259.2
12208	2	31.019	32523.1
32380	0	31.0876	0.650407
983	3	29.0039	48782.9
21467	1	30.0494	16256.6
24881	4	30.0432	65044.2
22560	1	32.042	16256.6
24145	0	31.0339	2.60163
11500	2	30.0906	32520.2
19428	4	30.0885	65043.9
337	0	31.0557	0
5613	0	32.0253	0
2420	2	32.0172	32523.1
15726	0	32.0334	0
3503	2	34.044	32518
2051	2	31.0649	32518
13249	1	29.0577	16258.5
18651	1	32.0013	16256.6
8914	1	32.0899	16261.1
3310	2	32.0678	32520.2
27105	0	30.0643	2.27642
23228	0	30.0585	0.650407
6270	8	30.0008	130072
1693	0	33.0225	0
27889	2	30.0728	32520.8
22059	2	31.0392	32517.4
21759	1	29.0544	16257.2
27348	1	33.0926	16258.9
1347	1	33.0374	16257.6
12291	0	32.093	1.95122
17282	0	32.0732	1.95122
12019	1	32.0656	16261
22572	3	29.0725	48776.7
22241	1	30.0362	16262.1
