Seed	CV	CpuTime	PRPD
760	70	17.0104	949772
259	64	20.0752	868375
4635	66	19.0453	895526
15969	59	14.0922	800539
23405	67	16.0334	909072
30512	63	16.0919	854811
5332	64	16.0412	868377
3134	57	17.0493	773389
19295	63	19.0178	854812
24578	65	17.0904	881925
19733	68	11.0849	922648
22433	63	19.044	854813
9603	65	20.02	881934
16268	65	19.0855	881945
11708	65	21.0016	881936
16204	67	20.0352	909080
10157	61	17.0467	827681
29399	60	17.0164	814103
7663	68	15.0659	922650
26876	59	21.0176	800535
313	62	19.0029	841244
28229	58	19.0548	786963
5039	59	14.0115	800547
27067	71	17.0098	963344
9321	54	20.0947	732707
6136	70	18.0669	949777
19714	70	20.075	949784
27295	69	16.0104	936215
2518	65	16.0428	881947
30089	66	14.0755	895516
31287	61	22.0116	827669
15754	67	18.024	909080
13045	70	16.0842	949782
13255	67	16.0234	909085
21549	72	18.0462	976920
27706	69	16.0481	936223
27160	65	22.0596	881939
26244	65	17.0917	881938
27816	60	21.0138	814097
2766	57	20.0082	773398
27695	64	19.0305	868383
4081	58	16.0811	786969
9836	55	17.0733	746258
3583	62	22.0016	841239
26473	63	19.0223	854807
21276	67	18.0329	909079
24607	68	16.0574	922647
13377	64	17.0868	868379
14767	63	18.0739	854810
16674	56	18.0494	759835
10481	72	19.0584	976915
26550	71	17.0326	963353
3628	66	20.0273	895516
28818	70	17.0437	949779
10320	64	16.0727	868381
10682	65	18.0003	881952
1869	65	22.0139	881939
27583	64	16.0948	868372
32347	69	17.0105	936208
12030	67	17.017	909078
24890	68	16.0497	922653
21207	70	18.0981	949779
12105	69	22.0195	936210
1973	62	15.0867	841234
11601	66	23.0305	895510
13302	60	18.0458	814106
28353	71	19.0756	963350
30510	64	17.0639	868368
11117	67	22.0416	909092
15689	72	15.0488	976918
10829	68	21.0465	922652
10980	67	14.0787	909080
986	61	17.0151	827679
3695	66	19.0578	895521
17721	65	18.0615	881953
13898	61	20.0816	827671
28353	71	19.0684	963350
23467	56	20.0907	759832
17118	66	20.0968	895519
754	67	20.0912	909082
1505	70	19.0176	949774
11473	71	17.0497	963354
3181	67	16.0737	909071
32288	62	21.0113	841249
27606	63	18.0746	854820
28477	74	17.0254	1.00406e+06
19339	69	17.0296	936220
14683	64	19.0221	868385
7612	71	17.0732	963358
23882	68	17.0457	922655
16002	69	22.0491	936220
31879	67	18.0673	909080
11520	72	21.0975	976908
6434	65	16.0549	881936
13242	69	18.0317	936220
31942	60	21.1	814100
22980	61	18.0467	827662
25504	65	19.0292	881955
10912	59	21.0111	800546
29371	66	21.0039	895501
