Seed	CV	CpuTime	PRPD
760	1	33.0723	13567.7
259	1	30.0675	13567.7
4635	1	28.035	13566.1
15969	1	26.0986	13568.9
23405	1	31.0771	13568.1
30512	2	31.0257	27134.7
5332	1	28.0747	13568.8
3134	1	30.0898	13567
19295	1	29.0103	13567.7
24578	0	28.0466	1.08548
19733	1	29.0767	13568.1
22433	1	27.0131	13567
9603	1	30.0503	13567
16268	1	28.0859	13567.7
11708	1	32.0438	13568.8
16204	1	25.0202	13567
10157	0	27.0123	0
29399	0	29.002	1.08548
7663	1	29.0083	13567.7
26876	1	30.0312	13567
313	1	33.0742	13567.8
28229	1	29.0868	13567
5039	2	26.0658	27131.5
27067	1	27.0897	13567
9321	1	28.0781	13567.8
6136	1	32.012	13567
19714	1	29.0457	13567.7
27295	1	30.0251	13568.1
2518	1	27.084	13567.7
30089	1	27.0924	13567
31287	1	25.0804	13567
15754	1	28.0823	13567
13045	1	33.0885	13568.5
13255	0	25.0796	0
21549	1	29.0729	13567
27706	1	27.0251	13567
27160	0	30.0864	0.678426
26244	1	33.0713	13567.7
27816	0	24.0828	0
2766	1	27.0568	13568.4
27695	0	30.0346	1.08548
4081	1	28.0428	13567.8
9836	1	29.0725	13567
3583	1	28.0456	13568.1
26473	1	26.0083	13567
21276	1	27.0431	13568.8
24607	1	27.0173	13567.7
13377	1	25.0838	13567
14767	1	28.0331	13568.8
16674	1	27.0798	13567
10481	1	30.0944	13567
26550	1	31.0259	13567.7
3628	1	28.0327	13567
28818	1	26.0324	13568.8
10320	1	26.0256	13567
10682	0	26.0995	1.76391
1869	1	26.0909	13567
27583	1	31.049	13568.1
32347	0	28.0081	0
12030	1	27.0778	13567.7
24890	0	23.0598	1.08548
21207	0	27.0963	0.678426
12105	1	28.0428	13567.7
1973	1	32.0251	13569.5
11601	1	33.045	13567.7
13302	1	27.0276	13567
28353	0	26.0362	0
30510	0	27.0298	0
11117	1	27.0207	13567.7
15689	1	26.0475	13568.8
10829	2	30.0001	27132
10980	1	27.0447	13568.4
986	1	32.004	13567
3695	1	34.0939	13567
17721	2	34.0731	27133.1
13898	1	32.0513	13568.1
28353	0	26.026	0
23467	1	28.0829	13567
17118	1	30.0243	13567
754	1	26.0057	13564.5
1505	1	33.0301	13567
11473	1	25.0424	13568.1
3181	0	27.0314	0
32288	1	27.0538	13567.8
27606	1	31.0324	13567.7
28477	1	32.0301	13568.1
19339	1	30.0241	13567.7
14683	1	29.0193	13567.8
7612	1	28.0164	13567.7
23882	0	25.0915	0
16002	1	30.0752	13567
31879	1	27.0687	13567
11520	1	30.0742	13567
6434	1	28.0025	13567.7
13242	1	29.0453	13567
31942	0	28.0579	0
22980	1	26.0464	13567
25504	1	25.0712	13567
10912	1	27.0191	13567.7
29371	1	31.0065	13564.5
