Seed	CV	CpuTime	PRPD
19924	0	44.0663	5.68182
14072	0	36.006	10.4545
31426	0	39.0124	12.7273
2053	0	45.0819	9.31818
12018	0	32.0627	8.86364
18357	0	50.0885	9.77273
19403	0	43.0348	5.22727
1954	0	46.0684	12.9545
13467	0	43.0797	18.1818
14214	0	41.0987	19.7727
18024	0	50.077	6.81818
3903	0	37.0975	10.4545
193	0	45.0372	2.27273
15295	0	42.0453	12.0455
7062	0	35.0814	7.5
19083	0	45.0133	13.4091
28225	0	43.0167	13.4091
28238	0	34.0881	14.5455
21207	0	39.0263	25
21910	0	36.0158	9.31818
424	0	43.0053	6.81818
21519	0	42.0837	6.81818
16967	0	44.0679	4.77273
20391	0	43.0437	14.0909
5856	0	49.0418	6.59091
31098	0	38.0203	11.5909
27350	0	43.0139	9.09091
6247	0	35.0026	8.63636
16839	0	45.0121	16.5909
2671	0	46.0072	7.72727
14402	0	42.0512	22.0455
259	0	52.0049	16.5909
6065	0	44.0562	8.63636
26558	0	45.0732	5.90909
7010	0	41.0501	7.27273
29676	0	53.0198	6.81818
11143	0	43.0678	20.6818
25988	0	44.0852	23.6364
28265	0	36.0174	10.6818
13791	0	34.012	23.8636
22272	0	46.0339	15.6818
19579	0	48.0254	9.77273
10392	0	47.0781	4.54545
7954	0	46.0937	4.54545
32411	0	35.0426	15.6818
7668	0	40.028	6.13636
11750	0	41.0272	11.8182
31974	0	45.0112	12.2727
29219	0	45.0279	7.27273
24169	0	49.0187	15.2273
18082	0	48.0105	10
16612	0	44.0901	8.86364
20909	0	41.0005	13.1818
19133	0	42.0126	10.2273
27173	0	47.0149	5.45455
12148	0	45.0391	16.5909
32180	0	37.0398	12.0455
15103	0	37.0825	13.1818
25596	0	41.0318	10.6818
16923	0	35.0811	13.8636
4955	0	49.0155	14.7727
20261	0	38.06	10.4545
14311	0	49.0274	8.86364
21580	0	51.0279	5
27298	0	35.0445	6.36364
15079	0	44.0387	3.18182
15904	0	56.0439	6.13636
23157	0	35.0578	13.4091
26505	0	41.0159	14.7727
2388	0	40.0604	5.90909
28790	0	39.0367	10
29086	0	45.0815	9.54545
17759	0	56.0398	10.6818
27105	2	33.0488	45475.7
20960	0	47.0097	11.3636
19925	0	48.0867	9.77273
31687	0	39.0407	7.72727
20710	0	36.0534	10.9091
26680	0	39.0579	9.31818
24611	0	39.0895	14.3182
22214	0	39.0694	6.59091
26340	0	49.0202	9.31818
10456	0	47.0493	8.40909
7669	0	37.0627	16.3636
29734	0	38.0638	10
30527	0	44.0817	11.5909
31434	0	44.0462	3.40909
3913	0	50.0415	3.18182
10537	0	43.0614	13.6364
26245	0	45.0307	11.3636
19489	0	42.0606	9.54545
9611	0	40.089	17.9545
26555	0	41.0968	10.6818
25407	0	34.0106	20
22339	0	42.0689	10.4545
478	0	39.0428	13.4091
12945	0	40.023	15.2273
27890	1	35.0325	22749.3
3110	0	53.0098	9.54545
10312	0	53.0808	9.54545
