Seed	CV	CpuTime	PRPD
12626	0	15.0235	0
8285	1	15.0295	13567
29052	1	16.0519	13567.8
4271	0	16.064	0
27623	1	15.0743	13567.8
17103	1	15	13567
22594	0	14.0817	0
32163	1	16.0099	13567
941	1	17.0245	13567
30011	1	16.0388	13567
9748	1	14.0373	13567.8
28039	1	15.0731	13567.7
28035	1	15.0981	13567
24855	1	16.0236	13567
19752	1	16.0226	13567.8
13878	1	16.0204	13567
16274	1	16.0588	13567
3725	0	14.0813	0
21514	0	14.0847	0
6317	1	15.0738	13567.8
14041	1	17.0008	13567
32586	1	19.0464	13567.8
27429	0	16.0728	0
19854	0	18.0273	0
17932	1	15.0903	13567
28693	1	17.0407	13567.8
12529	1	17.097	13567
16306	0	16.0117	0
30144	0	15.0278	0
14939	0	14.0758	0
24576	0	14.0901	0
22172	0	15.0035	0
16372	0	14.0438	0
12623	1	15.0104	13567
22848	1	15.0674	13567.8
5660	1	14.0605	13567
16557	1	15.0304	13567
20496	0	15.0073	0
20982	0	14.0245	0
30269	0	15.0427	0
9815	1	14.0726	13567
17035	0	15.0668	0
19781	0	13.0957	0
28445	1	15.0465	13567.7
6224	1	18.0368	13567
22861	1	17.0141	13567
23711	1	16.004	13567.7
25915	1	17.0765	13567.7
13588	1	15.0667	13567
26487	1	15.0513	13567
29093	0	15.0575	0
12895	1	15.0697	13567.7
32529	0	15.0474	0
21772	1	16.0302	13567.8
8614	1	16.0532	13567.7
18890	1	16.0053	13567
4606	1	15.029	13567
22709	1	17.0135	13567.7
23879	0	15.0598	0
3307	1	16.0593	13567
15727	0	16.0782	0
21708	1	14.07	13567
17550	0	14.0448	0
18328	1	15.0928	13567
25103	1	15.0168	13567
26867	0	14.0489	0
11690	1	15.0377	13567
12562	1	14.0642	13567
9127	0	14.0337	0
13281	1	15.0768	13567
3155	0	14.0864	0
16812	1	18.0848	13567.8
15834	0	14.0085	0
13142	0	15.0894	0
164	0	17.0767	0
4005	0	14.0709	0
6643	0	17.014	0
13393	0	14.0783	0
27457	0	16.0347	0
7066	1	18.0598	13567.7
19945	1	14.0759	13567.8
694	0	15.0075	0
5824	1	14.03	13567
7006	0	15.0206	0
15652	1	15.0295	13567
7881	1	15.0516	13567
19608	0	16.0099	0
12239	0	14.0369	0
16647	1	16.0318	13567
24653	1	17.0051	13567.8
29464	1	15.0497	13567
14325	0	15.0692	0
14400	1	16.0426	13567.8
9087	1	16.0872	13567
33	1	15.003	13567
9767	1	15.0202	13567.8
25083	1	16.0117	13567.8
18064	1	15.0159	13567
9210	1	15.0568	13567
4297	1	15.0427	13567.8
