Seed	CV	CpuTime	PRPD
12626	0	24.0081	0
8285	1	23.092	13567
29052	1	25.0023	13564.5
4271	2	25.0209	27132.7
27623	0	23.0088	0
17103	1	25.0521	13567
22594	0	21.0441	0
32163	2	23.076	27132.7
941	1	27.0037	13567
30011	1	28.0641	13567
9748	1	20.0976	13567.8
28039	1	25.044	13567.7
28035	1	28.015	13567
24855	2	25.0448	27131.3
19752	1	25.0141	13567.8
13878	1	27.0972	13567
16274	1	26.0534	13567
3725	0	26.0705	0
21514	0	29.0487	0
6317	1	25.0077	13567.8
14041	1	30.0628	13567
32586	1	32.0185	13567
27429	0	24.0551	0
19854	1	28.0885	13567.7
17932	1	29.0503	13567
28693	2	28.0895	27133.5
12529	0	26.0389	0
16306	1	28.0013	13567
30144	0	24.0083	0
14939	1	25.0735	13567
24576	1	24.0856	13567
22172	1	25.0249	13567
16372	0	25.0569	0
12623	1	27.0053	13567
22848	1	27.0993	13567
5660	1	25.0112	13567
16557	1	27.0888	13567
20496	0	26.0008	0
20982	0	26.0112	0
30269	1	28.0172	13567
9815	1	23.0613	13567
17035	0	23.0953	0
19781	1	24.0451	13567
28445	0	25.0662	0
6224	0	28.0851	0
22861	1	29.0622	13567
23711	1	25.0987	13567.7
25915	1	28.0037	13567.7
13588	1	25.0634	13567
26487	1	27.0606	13567
29093	1	25.0202	13567
12895	1	28.0474	13567
32529	1	22.0971	13567
21772	1	25.0281	13567.8
8614	1	27.0682	13567.7
18890	1	24.0149	13567
4606	1	25.0152	13567
22709	1	24.0968	13567.7
23879	0	24.0667	0
3307	1	26.0712	13567
15727	1	26.0989	13567
21708	2	23.0952	27131.3
17550	1	27.0854	13567
18328	1	28.0792	13567
25103	1	23.0961	13567
26867	1	24.0108	13567
11690	1	29.0531	13567
12562	1	24.0718	13567
9127	0	23.012	0
13281	1	31.0724	13567
3155	1	27.0473	13567
16812	1	26.0168	13567.8
15834	1	24.0791	13567
13142	1	25.0267	13567
164	1	30.0706	13567.7
4005	1	27.044	13567
6643	1	33.0151	13567
13393	1	27.073	13567
27457	1	27.0715	13567
7066	1	26.0517	13567.7
19945	1	25.055	13567.8
694	0	23.0984	0
5824	1	29.0555	13567
7006	1	26.0322	13567
15652	1	27.0109	13567
7881	1	27.0916	13567
19608	1	25.0307	13567
12239	0	24.0505	0
16647	1	27.0998	13567
24653	1	24.0717	13567.8
29464	1	26.0887	13567
14325	0	27.038	0
14400	1	26.0235	13567.8
9087	1	27.0869	13567
33	1	22.0082	13567
9767	1	26.0188	13567.8
25083	1	25.097	13567.8
18064	1	26.0746	13567
9210	1	25.0887	13567
4297	1	27.0463	13567.8
