Seed	CV	CpuTime	PRPD
1214	0	77.076	8.86364
27504	0	64.0649	12.0455
14208	0	64.0894	8.63636
14064	0	59.0883	4.77273
18427	0	62.0043	15.6818
25036	0	61.0347	8.86364
13398	0	63.0432	10.4545
2919	0	62.0345	8.18182
20103	0	77.0377	12.5
5503	0	58.0134	8.40909
22494	0	61.0152	8.63636
26644	0	67.07	4.31818
13605	0	48.0465	9.31818
11273	0	81.0224	4.31818
6842	0	58.0979	10.9091
24159	0	60.0553	10.2273
16495	0	74.0398	4.09091
21696	0	57.0877	7.95455
5184	0	73.0885	6.13636
30813	0	74.0597	7.04545
23739	0	65.0903	8.86364
2972	0	69.0749	11.8182
23305	0	73.0601	4.09091
24206	0	64.0809	8.40909
19551	0	64.0469	15.2273
1961	0	53.0284	12.2727
32297	0	58.0276	16.5909
17343	0	55.0979	16.8182
24489	0	80.0183	14.3182
26705	0	65.0633	13.1818
8028	0	65.0648	13.6364
24948	0	58.0634	4.31818
18406	0	69.0574	15.9091
31739	0	67.0947	12.2727
12881	0	68.0776	5.90909
9405	0	56.0849	11.3636
9775	0	66.0724	7.95455
2923	0	63.0022	10.2273
12830	0	68.0548	7.27273
31947	0	69.0104	14.7727
4863	0	69.023	8.63636
20293	0	70.0762	10.2273
24193	0	81.0738	5.90909
7984	0	71.0992	9.54545
5934	0	70.0765	4.54545
21449	0	78.0517	12.5
16228	0	76.0049	13.6364
22012	0	69.037	5.45455
7477	0	54.0045	9.77273
3509	0	68.0939	10
2605	0	69.0841	16.3636
15052	0	54.0142	10.9091
18126	0	78.044	9.77273
8724	0	66.0463	17.7273
22378	0	69.086	17.5
32616	0	64.0161	5.45455
13778	0	75.0615	7.5
9291	2	60.0792	45468.9
18052	0	64.007	14.0909
10942	0	67.0335	9.09091
21972	0	71.0902	5.90909
25157	0	52.0609	14.7727
17211	0	74.0613	6.81818
28302	0	77.0131	12.9545
23354	0	72.0274	8.63636
27140	0	60.0864	9.54545
11803	0	61.0574	4.77273
5832	0	74.0208	13.1818
11809	0	63.0804	10
7313	0	76.0955	8.86364
10457	0	60.0015	16.3636
32350	0	66.024	14.7727
23249	0	62.0938	12.9545
3965	0	57.0613	8.63636
2361	0	72.05	9.09091
1312	0	60.0033	14.3182
9725	0	54.0038	10.4545
7657	0	52.0399	14.5455
16335	0	69.0825	10.2273
24298	0	66.0172	0.909091
27874	0	64.0297	9.31818
28337	0	83.0911	5.90909
24744	0	78.0806	4.77273
20532	0	60.049	4.31818
16753	0	67.0067	10
27476	0	68.0982	5.22727
27932	0	61.0153	13.1818
23526	0	61.0368	10.4545
31670	0	64.0485	10.4545
8459	0	69.0884	7.27273
5524	0	75.0871	7.72727
10774	0	68.0875	10
4532	0	62.0514	8.86364
77	0	78.0229	3.40909
26674	0	63.089	23.8636
14156	0	59.0075	18.4091
31093	0	62.0588	9.77273
29437	0	68.0919	7.5
27633	0	71.0983	8.40909
16682	0	57.0743	12.2727
