Seed	CV	CpuTime	PRPD
8034	1	28.0051	16259.8
2072	0	29.0383	0
1283	0	26.0456	0.650407
9764	0	24.068	0.97561
9741	3	32.0336	48779.3
14969	0	31.0684	2.27642
32422	0	29.0171	0
24325	1	28.0346	16256.6
20544	1	27.0512	16260.8
10997	2	27.0302	32518.2
24061	1	28.0925	16260.7
10183	1	33.0866	16256.6
10208	0	27.0353	0.97561
6996	0	29.0409	0
26502	1	29.0245	16256.6
19129	0	26.0658	0
23259	0	27.0382	0
29012	0	26.0777	0.650407
523	1	32.0825	16256.6
11010	0	26.0601	0
4951	3	30.0705	48779
20222	0	29.0429	0
3040	1	29.0789	16259.8
20384	0	27.0571	0
17553	0	31.096	0.97561
11299	2	34.0212	32516.4
13188	1	29.0396	16259.8
11511	0	29.0674	1.95122
13825	0	29.0028	0
9915	1	27.0689	16260.8
31799	0	27.0584	0
751	0	27.0185	0
8395	1	27.0788	16258.5
5152	0	28.0837	0.650407
16921	1	28.0745	16259.8
13583	1	28.0229	16258.5
3207	2	29.0211	32516.4
2077	0	27.0734	0.97561
12462	1	26.019	16258.5
32302	1	29.0551	16256.6
1669	1	31.0244	16256.6
7297	0	26.0117	0
27845	0	27.0401	0
10404	0	26.0845	2.11382
11969	1	30.0595	16259.8
6932	1	24.0675	16260.8
24377	0	27.0469	0.650407
19821	0	28.0188	0
19300	0	31.0267	0
11449	0	28.0996	0
15026	0	28.0876	0
11358	2	25.0818	32522.9
310	0	28.0591	0
9254	0	29.0822	0
31395	0	26.0644	0
4608	2	30.0885	32518.5
18848	0	29.0528	0
17586	0	27.0293	1.62602
5808	0	25.0827	0
2103	0	29.1	2.11382
21388	1	30.0349	16258.5
12979	0	27.0831	0
12498	1	31.0279	16257.2
23531	1	28.0952	16259.3
14138	0	27.0609	0.97561
174	1	29.0083	16262.4
11601	0	29.047	0
12208	0	27.0825	0
32380	2	28.0881	32517.2
983	0	29.0027	0.650407
21467	0	26.0294	0
24881	2	28.0742	32522.6
22560	0	25.048	1.95122
24145	1	31.0764	16261.8
11500	1	27.082	16259.8
19428	2	35.0221	32516.4
337	0	28.0909	0
5613	2	27.0277	32519.2
2420	0	26.0382	1.95122
15726	1	26.0443	16258.2
3503	1	31.0857	16256.6
2051	3	27.0218	48779.5
13249	0	29.0211	0.650407
18651	1	29.0121	16260.7
8914	2	28.0175	32521.5
3310	1	30.0986	16260.8
27105	0	27.0434	0
23228	0	28.0597	0
6270	0	30.0962	1.62602
1693	1	29.0389	16260.7
27889	0	29.0702	0.97561
22059	2	31.01	32520.2
21759	0	34.0218	0.650407
27348	1	30.0543	16258.5
1347	2	31.0742	32518
12291	0	27.0927	1.95122
17282	1	34.0509	16256.6
12019	1	28.077	16259.8
22572	1	27.094	16262
22241	1	31.084	16258.5
