Seed	CV	CpuTime	PRPD
3773	0	30.0388	0
20784	0	30.0688	0
17840	2	29.0252	26737.2
15001	1	29.0273	13366
5771	1	32.0337	13366
11557	0	31.0243	0.26738
22572	0	28.0575	0
17893	1	34.0929	13366
23629	1	32.0235	13366
31292	0	30.0486	0
3797	0	32.0417	0.26738
17679	0	30.0582	0.26738
28162	0	29.0671	0.26738
18500	0	33.0104	1.87166
3297	1	30.0666	13366
5224	1	29.0469	13366
29702	0	28.0393	0
14308	0	32.0331	0.26738
30931	1	35.0479	13366
271	6	32.0328	80211.4
13886	1	31.0239	13366
19001	0	34.0871	0
30450	0	33.0116	0
11616	0	35.0134	0
11474	1	30.0155	13366
15760	3	31.0036	40108
29945	0	29.0924	0.26738
9291	0	30.0676	0
21562	1	31.0153	13366
26974	0	29.0602	0
12982	0	30.0741	0
25256	0	30.0225	0.26738
1415	0	31.051	0
32016	1	29.0776	13366
21608	0	29.0484	0.26738
4210	1	31.0363	13366
18658	0	31.0568	0.26738
8334	0	31.0322	0
24144	1	32.013	13366
32587	1	30.0832	13366
18769	1	32.048	13366
6891	0	32.0216	0
16134	0	29.0833	0
21537	1	30.0394	13366
25061	1	29.0494	13366
13527	3	29.0733	40107.8
16063	1	29.0413	13366
5578	0	31.0346	0
1525	0	29.0354	0
9385	1	31.0055	13366
24999	1	29.0602	13368.2
22267	0	30.0291	0
2868	1	31.0547	13366
7462	1	30.0169	13366
10704	0	32.0736	0.26738
22323	0	30.0889	0.26738
1691	0	29.0835	0.26738
20146	1	29.0906	13366
14353	4	32.0156	53485.3
7370	1	30.0327	13366
20485	0	32.0297	0.26738
32677	1	29.0823	13366
23140	0	32.0736	0
5625	1	30.0842	13366
5919	0	30.0845	0.26738
10204	0	31.0322	0.26738
27857	0	31.0066	1.87166
13833	0	31.0555	0
5092	0	33.0765	0
30111	1	34.0389	13366
14200	1	30.0769	13369.9
12378	1	30.0139	13366
30930	1	34.0724	13366
20332	0	30.0398	0
23802	0	34.0591	0
11015	0	29.0279	0.26738
26713	1	32.0666	13366
24179	1	32.0556	13366
30228	0	30.0708	0
13770	0	29.0895	0
5476	1	31.0386	13366
4805	1	33.0058	13366
20481	1	29.0588	13366
9674	1	29.0341	13366
10320	1	30.0811	13366
14347	2	31.0348	26737.2
32608	0	31.0071	0.26738
31229	1	32.0008	13366
486	1	31.0114	13366
22167	5	30.0607	66845.5
4072	0	30.0651	0.26738
289	0	32.0026	0
23067	1	33.0307	13366
18496	7	31.0196	93579.3
32273	1	32.096	13366
13685	1	30.0943	13366
11930	1	31.0585	13366
2878	1	28.0683	13366
14545	0	30.0002	0
18104	0	31.0377	0.26738
