Seed	CV	CpuTime	PRPD
3773	62	19.037	828875
20784	69	17.0579	922454
17840	67	22.064	895696
15001	57	18.0843	762021
5771	57	20.0635	762028
11557	59	29.0524	788757
22572	57	23.0925	762012
17893	65	17.0364	868985
23629	59	19.0207	788758
31292	62	19.0289	828869
3797	67	19.0216	895710
17679	67	18.0727	895719
28162	62	18.0669	828868
18500	68	17.0681	909080
3297	70	17.0667	935818
5224	68	17.033	909078
29702	63	21.0884	842246
14308	59	21.0797	788759
30931	66	19.0885	882349
271	65	19.0095	868972
13886	66	20.0912	882347
19001	63	17.0604	842231
30450	64	18.0737	855607
11616	61	23.0778	815482
11474	70	18.0449	935807
15760	65	22.0834	868961
29945	63	19.0575	842235
9291	66	18.0566	882339
21562	63	21.0557	842232
26974	65	17.0135	868965
12982	61	23.0814	815505
25256	59	19.0479	788754
1415	67	15.0991	895712
32016	55	23.0136	735292
21608	60	25.0444	802126
4210	62	21.0505	828871
18658	65	15.0226	868982
8334	68	20.0588	909079
24144	67	17.0002	895719
32587	62	21.066	828869
18769	61	17.045	815500
6891	66	18.0337	882351
16134	66	23.0018	882342
21537	67	16.0249	895703
25061	64	20.0267	855602
13527	58	18.0994	775390
16063	72	22.0508	962554
5578	58	17.007	775402
1525	64	17.0431	855611
9385	65	21.0292	868977
24999	63	18.0757	842244
22267	59	21.0128	788758
2868	64	14.0429	855608
7462	64	20.096	855606
10704	64	20.0288	855618
22323	65	21.0959	868979
1691	68	16.0233	909089
20146	59	20.0294	788766
14353	63	21.0736	842235
7370	64	21.0541	855618
20485	70	19.0789	935810
32677	67	18.0533	895716
23140	68	18.067	909087
5625	66	18.0085	882333
5919	67	20.0466	895701
10204	58	19.0884	775401
27857	64	19.0808	855612
13833	63	22.054	842229
5092	67	17.0066	895709
30111	59	16.0703	788762
14200	59	19.0581	788760
12378	62	17.052	828872
30930	62	16.081	828862
20332	62	22.0597	828877
23802	67	18.0917	895714
11015	66	18.0797	882342
26713	70	17.0912	935817
24179	59	18.057	788756
30228	69	17.078	922441
13770	63	21.0599	842231
5476	63	20.0476	842229
4805	64	18.0075	855607
20481	67	14.0888	895716
9674	58	15.0575	775392
10320	64	19.0687	855607
14347	58	21.04	775387
32608	60	20.0027	802132
31229	64	18.0346	855602
486	66	17.0417	882347
22167	54	19.0875	721923
4072	62	20.0157	828872
289	66	16.0526	882341
23067	69	16.0873	922446
18496	63	19.0122	842238
32273	57	22.073	762019
13685	60	18.0367	802132
11930	69	19.0355	922442
2878	65	19.041	868963
14545	61	17.0466	815510
18104	58	21.0837	775393
