Seed	CV	CpuTime	PRPD
3773	76	0.00968795	1.01617e+06
20784	78	0.00680886	1.0429e+06
17840	73	0.0144919	976054
15001	78	0.0109177	1.0429e+06
5771	76	0.0114154	1.01616e+06
11557	74	0.010126	989429
22572	77	0.0115651	1.02954e+06
17893	77	0.0105763	1.02954e+06
23629	78	0.00889498	1.04292e+06
31292	76	0.00963676	1.01617e+06
3797	79	0.0109913	1.05628e+06
17679	78	0.00740776	1.04289e+06
28162	76	0.00853944	1.01616e+06
18500	76	0.00937193	1.01616e+06
3297	77	0.0121848	1.02953e+06
5224	77	0.0114879	1.02953e+06
29702	73	0.00887236	976047
14308	75	0.0129584	1.00279e+06
30931	76	0.0117902	1.01614e+06
271	74	0.00976104	989428
13886	77	0.00796408	1.02954e+06
19001	76	0.0137718	1.01615e+06
30450	76	0.0107371	1.01616e+06
11616	78	0.0114227	1.04289e+06
11474	75	0.00916799	1.00282e+06
15760	74	0.00881741	989410
29945	74	0.0100789	989439
9291	78	0.00915387	1.04289e+06
21562	75	0.0106155	1.0028e+06
26974	74	0.0104867	989414
12982	73	0.0118414	976056
25256	70	0.00936971	935943
1415	73	0.0091599	976049
32016	76	0.0127461	1.01616e+06
21608	75	0.0135534	1.00278e+06
4210	78	0.0109943	1.04293e+06
18658	75	0.00876312	1.00279e+06
8334	77	0.0111882	1.02954e+06
24144	76	0.00722149	1.01617e+06
32587	75	0.0104265	1.00279e+06
18769	76	0.00775386	1.01616e+06
6891	76	0.00762938	1.01617e+06
16134	73	0.0102614	976049
21537	77	0.0100355	1.02952e+06
25061	74	0.0114938	989409
13527	74	0.00922317	989436
16063	76	0.00772641	1.01616e+06
5578	75	0.0110145	1.0028e+06
1525	75	0.011152	1.00278e+06
9385	77	0.0106898	1.02955e+06
24999	77	0.0105749	1.02955e+06
22267	71	0.00989088	949308
2868	78	0.00695451	1.0429e+06
7462	75	0.0108479	1.00278e+06
10704	74	0.00996499	989424
22323	75	0.0110761	1.0028e+06
1691	77	0.00813471	1.02953e+06
20146	76	0.0086172	1.01617e+06
14353	78	0.0112549	1.04291e+06
7370	74	0.00960901	989439
20485	77	0.00797118	1.02953e+06
32677	75	0.00852393	1.0028e+06
23140	76	0.0148894	1.01616e+06
5625	75	0.0056602	1.0028e+06
5919	77	0.00534675	1.02954e+06
10204	77	0.00960558	1.02954e+06
27857	75	0.00827898	1.00281e+06
13833	73	0.0119679	976066
5092	75	0.00833744	1.0028e+06
30111	74	0.00658485	989430
14200	74	0.0104469	989421
12378	77	0.00659657	1.02952e+06
30930	76	0.00788474	1.01616e+06
20332	75	0.00747764	1.00279e+06
23802	75	0.0121302	1.0028e+06
11015	76	0.00626187	1.01617e+06
26713	78	0.010411	1.04291e+06
24179	76	0.0117974	1.01616e+06
30228	76	0.00712916	1.01616e+06
13770	78	0.0108656	1.04291e+06
5476	76	0.00636524	1.01617e+06
4805	77	0.00782726	1.02954e+06
20481	77	0.00745554	1.02954e+06
9674	75	0.00947834	1.00279e+06
10320	72	0.00780966	962681
14347	75	0.00969879	1.00279e+06
32608	75	0.0096174	1.00279e+06
31229	75	0.00923792	1.00279e+06
486	76	0.0112997	1.01614e+06
22167	78	0.0130677	1.04288e+06
4072	76	0.0067104	1.01617e+06
289	75	0.0111379	1.00278e+06
23067	77	0.0100919	1.02955e+06
18496	78	0.0117915	1.04288e+06
32273	74	0.0139891	989413
13685	72	0.0104942	962685
11930	78	0.00728608	1.04291e+06
2878	71	0.00950014	949306
14545	72	0.0103889	962683
18104	78	0.00961149	1.04291e+06
