Seed	CV	CpuTime	PRPD
1214	42	17.0977	954595
27504	43	17.0058	977308
14208	58	14.0903	1.31823e+06
14064	51	21.0722	1.15913e+06
18427	48	17.0397	1.09095e+06
25036	48	12.0434	1.09096e+06
13398	51	13.0514	1.15912e+06
2919	51	17.0456	1.15913e+06
20103	54	18.0466	1.22731e+06
5503	53	15.0684	1.20459e+06
22494	49	18.0308	1.11369e+06
26644	51	16.0108	1.15913e+06
13605	49	19.0027	1.11366e+06
11273	49	14.047	1.1137e+06
6842	55	15.036	1.25005e+06
24159	46	17.0213	1.04549e+06
16495	45	24.0887	1.02277e+06
21696	48	15.0976	1.09095e+06
5184	57	14.0116	1.29552e+06
30813	50	19.0017	1.13642e+06
23739	52	17.0343	1.18187e+06
2972	58	14.0158	1.31825e+06
23305	41	17.0848	931834
24206	47	21.0086	1.0682e+06
19551	44	14.0613	1.00006e+06
1961	56	13.0609	1.27276e+06
32297	38	17.084	863670
17343	47	15.0214	1.06823e+06
24489	54	16.0913	1.22734e+06
26705	44	19.0346	1.00004e+06
8028	42	23.0354	954577
24948	40	23.0309	909103
18406	47	13.039	1.06823e+06
31739	54	16.0284	1.2273e+06
12881	54	13.0004	1.22733e+06
9405	40	22.0354	909119
9775	55	16.056	1.25005e+06
2923	60	13.0598	1.36369e+06
12830	57	16.089	1.29552e+06
31947	56	19.0484	1.27275e+06
4863	47	17.0263	1.06823e+06
20293	45	24.0366	1.02274e+06
24193	35	21.0011	795489
7984	43	20.018	977317
5934	52	16.0179	1.18186e+06
21449	59	16.0693	1.34094e+06
16228	47	18.0688	1.06821e+06
22012	53	13.0055	1.20459e+06
7477	45	14.0081	1.02277e+06
3509	49	17.052	1.11369e+06
2605	44	15.0661	1.00006e+06
15052	48	17.0516	1.09096e+06
18126	52	19.0579	1.18186e+06
8724	51	16.0825	1.15912e+06
22378	37	16.0376	840944
32616	57	13.0579	1.29551e+06
13778	40	17.0449	909120
9291	44	16.0776	1.00004e+06
18052	56	15.036	1.27276e+06
10942	52	16.0237	1.18186e+06
21972	51	13.0879	1.15913e+06
25157	46	17.0216	1.04548e+06
17211	49	15.0637	1.11367e+06
28302	44	18.0575	1.00003e+06
23354	52	18.016	1.18187e+06
27140	50	17.0503	1.1364e+06
11803	56	15.0658	1.27276e+06
5832	47	16.0656	1.06821e+06
11809	53	15.0795	1.20458e+06
7313	52	16.0388	1.18185e+06
10457	47	15.0143	1.06822e+06
32350	47	17.0114	1.06821e+06
23249	50	15.0706	1.1364e+06
3965	49	17.0299	1.11367e+06
2361	46	17.0822	1.0455e+06
1312	40	17.0808	909135
9725	34	19.086	772766
7657	54	17.0733	1.22732e+06
16335	59	13.0742	1.34096e+06
24298	56	15.0431	1.27277e+06
27874	53	16.0932	1.20458e+06
28337	41	15.0622	931848
24744	46	15.0875	1.0455e+06
20532	58	18.0291	1.31821e+06
16753	53	16.0419	1.20458e+06
27476	53	19.0021	1.20458e+06
27932	52	16.0129	1.18187e+06
23526	48	14.0566	1.09096e+06
31670	47	22.0191	1.06822e+06
8459	41	16.0784	931860
5524	37	15.0781	840938
10774	34	28.0178	772747
4532	50	14.0362	1.13641e+06
77	41	13.0402	931856
26674	55	14.0687	1.25004e+06
14156	47	15.0176	1.06823e+06
31093	48	15.0021	1.09097e+06
29437	48	17.0706	1.09095e+06
27633	52	15.021	1.18186e+06
16682	62	12.064	1.40915e+06
