Seed	CV	CpuTime	PRPD
1214	0	34.0645	25.6818
27504	2	36.0557	45482.5
14208	0	35.0034	11.5909
14064	0	35.0037	12.0455
18427	0	29.0584	6.36364
25036	0	30.0348	25.6818
13398	0	31.0196	17.0455
2919	0	28.049	17.0455
20103	2	35.0238	45473.2
5503	0	30.0697	19.3182
22494	0	32.0642	23.1818
26644	0	32.0129	18.6364
13605	0	33.0861	7.04545
11273	0	33.0359	21.5909
6842	1	33.0903	22751.1
24159	0	30.0835	14.5455
16495	0	33.0847	12.0455
21696	0	34.0093	17.5
5184	0	36.0056	23.6364
30813	0	31.0895	18.6364
23739	0	33.0116	13.6364
2972	0	33.068	13.8636
23305	0	34.0579	18.6364
24206	0	32.0233	15.4545
19551	0	32.041	7.95455
1961	0	35.0922	21.5909
32297	0	32.073	22.0455
17343	0	30.0817	20.4545
24489	0	32.0708	8.18182
26705	0	33.0695	21.5909
8028	0	31.0665	13.8636
24948	0	36.0868	19.3182
18406	0	36.0892	16.3636
31739	0	33.0705	18.4091
12881	0	32.0745	14.5455
9405	0	34.0497	8.63636
9775	0	32.0731	15.4545
2923	0	34.0466	12.2727
12830	0	34.0918	2.72727
31947	0	36.0664	18.8636
4863	0	34.0555	16.1364
20293	0	34.004	10.4545
24193	0	34.0153	13.4091
7984	0	28.0332	4.31818
5934	1	32.0762	22762
21449	2	30.0778	45482.7
16228	0	32.004	10.4545
22012	0	35.0953	10.6818
7477	0	36.0463	17.7273
3509	0	32.0579	7.04545
2605	0	35.0374	7.04545
15052	0	29.027	6.36364
18126	0	39.0009	18.1818
8724	0	36.0213	10.4545
22378	0	37.0207	22.5
32616	0	31.0469	13.1818
13778	0	36.0871	15.4545
9291	0	32.0255	15
18052	0	32.0009	17.2727
10942	0	33.0684	20
21972	0	31.025	4.54545
25157	0	32.0521	17.9545
17211	0	29.0723	8.63636
28302	0	31.0578	24.5455
23354	0	30.052	12.5
27140	0	36.0273	27.9545
11803	0	31.0949	19.0909
5832	0	30.0032	17.2727
11809	0	32.0293	20
7313	0	35.024	9.31818
10457	0	35.0989	13.6364
32350	0	34.064	11.8182
23249	0	38.0325	25.2273
3965	0	31.092	10.4545
2361	0	42.0531	27.9545
1312	0	38.0746	17.9545
9725	0	32.0982	11.3636
7657	2	29.0727	45470
16335	0	38.0954	14.3182
24298	0	35.0368	22.5
27874	0	40.0799	7.72727
28337	0	32.0472	12.2727
24744	0	31.0252	26.1364
20532	0	34.02	14.3182
16753	0	36.0221	9.77273
27476	0	37.0369	10.9091
27932	0	42.0936	6.59091
23526	0	38.026	11.8182
31670	0	33.0294	17.9545
8459	1	31.0746	22750.2
5524	0	32.0985	17.7273
10774	0	37.0101	19.0909
4532	0	38.0361	22.5
77	0	36.0943	14.7727
26674	0	30.0069	8.18182
14156	0	31.0357	26.1364
31093	0	33.0397	8.63636
29437	0	33.0005	12.5
27633	0	31.0413	7.27273
16682	0	35.0293	26.5909
