Seed	CV	CpuTime	PRPD
5101	2	100.002	29900
23115	1	100.02	14900
31834	2	100.023	29900
8478	1	100.003	14900
15887	1	100.01	14900
2339	2	100.018	29900
28847	3	100.026	44900
3858	1	100.012	14900
9604	2	100.023	29900
7545	3	100.029	44900
2531	1	100.031	14900
17639	1	100.021	14900
14059	2	100.021	29900
2878	2	100.004	29900
13411	1	100.015	14900
20621	2	100.021	29900
252	1	100.011	14900
10941	1	100.038	14900
2960	0	100.002	0
7006	1	100.029	14900
23746	1	100.026	14900
27400	2	100.022	29900
445	2	100.015	29900
9468	3	100.009	44900
23186	2	100.022	29900
