Seed	CV	CpuTime	PRPD
21989	0	62.0025	9.5057
15590	5	43.0639	95087.6
14412	0	45.0752	8.36502
12854	0	40.0074	11.4068
5176	2	51.0622	38039.4
29270	0	47.0057	14.0684
31318	0	47.0496	13.308
16755	0	58.0355	17.6806
7347	0	50.0047	4.18251
13337	0	54.0107	6.08365
5698	0	43.0067	13.6882
23733	0	55.0705	11.7871
29299	0	46.0528	11.4068
6759	0	47.0675	8.74525
27346	0	41.0084	3.61217
9459	0	53.0595	3.9924
26411	0	50.003	8.93536
19966	0	44.0856	14.4487
29770	0	60.0424	11.7871
10341	0	62.015	3.80228
2187	0	50.0797	7.98479
29056	0	48.0468	10.076
15527	0	55.0577	11.4068
8363	0	50.0954	14.0684
15349	0	47.056	8.74525
31710	0	43.0185	14.4487
24169	0	57.0207	17.4905
23906	0	49.0367	4.75285
28235	0	49.0952	1.90114
6244	1	38.0988	19024
32343	1	52.04	19026.8
16580	1	57.0203	19018.3
5007	0	43.0438	6.46388
13511	0	49.0642	7.60456
5161	0	50.0924	5.89354
9234	0	64.0365	17.6806
10709	0	43.0003	13.4981
28406	0	49.0583	4.37262
2738	0	55.0727	14.0684
16080	0	60.0089	3.9924
27059	1	60.0688	19028.5
8	0	41.0557	5.51331
15770	0	48.0282	12.3574
31425	1	57.0442	19029.1
17702	1	55.0053	19018.8
18407	0	41.0551	12.5475
4159	0	47.0104	14.6388
13191	0	64.0306	17.4905
5987	0	43.0347	3.80228
25903	0	55.0786	11.9772
31798	0	48.0224	12.9278
30667	0	62.0193	8.36502
22529	0	47.0464	16.3498
19059	0	38.0471	16.3498
25742	1	59.0473	19016.3
18862	0	47.0869	5.13308
16078	0	45.0268	12.1673
31925	0	48.0652	11.0266
2737	0	46.0053	17.1103
29132	0	51.0518	11.0266
6574	0	57.0008	18.251
2067	0	49.0388	23.0038
15045	0	63.0378	8.36502
26667	0	45.0444	17.3004
31391	0	49.0476	4.75285
25285	0	60.0083	12.9278
245	0	51.0307	7.60456
3109	0	51.0501	22.0532
32534	0	54.0458	9.5057
4940	0	47.0513	8.93536
7855	0	49.042	8.36502
10488	1	59.0304	19016.9
25679	0	51.0095	4.75285
14783	0	46.0448	20.5323
14245	0	40.0461	10.6464
20020	0	46.0946	10.4563
21434	1	50.0779	19025.5
32082	0	44.0495	9.5057
8267	0	56.0007	12.3574
18590	0	39.0074	5.89354
3752	0	46.0824	7.60456
17655	1	44.0985	19021.3
16430	1	45.027	19019.4
16491	1	42.0406	19019.2
22071	0	49.0792	9.5057
16739	0	49.003	7.79468
23516	0	55.0448	15.3992
2108	1	48.0086	19022.1
15072	0	54.0249	9.69582
22457	0	43.0439	1.90114
14891	0	39.0512	7.60456
30603	0	44.0008	2.6616
23326	0	54.0195	10.076
15593	0	51.0397	7.41445
26648	0	56.069	16.1597
9137	0	51.0037	17.1103
16933	0	43.0588	11.2167
7043	2	49.0333	38047.9
28922	0	42.0832	10.6464
20849	0	44.0788	7.03422
