Seed	CV	CpuTime	PRPD
6687	0	33.074	6.46388
27567	1	37.0356	19033.3
18832	2	40.0243	38034.2
12181	0	34.0423	19.7719
30567	0	39.0466	16.9202
16388	0	35.0496	12.5475
28096	2	32.0775	38036.5
3776	6	34.0513	114092
26271	0	38.0413	11.0266
29647	4	35.0891	76069.8
11406	0	36.0553	16.9202
18273	0	35.084	5.51331
23223	1	32.0339	19019.2
20044	1	34.0038	19023.2
4732	0	31.0646	6.65399
9570	2	32.097	38032.7
30163	0	35.0992	18.6312
10501	0	33.0627	11.597
4427	2	31.0659	38045.4
24879	0	35.0889	28.1369
4375	0	36.0833	25.0951
32692	3	31.0177	57050.6
3628	0	28.0693	7.79468
11013	0	34.0967	9.12548
29071	0	34.0968	9.88593
3883	0	31.0663	4.37262
32735	1	34.0983	19034
4792	0	36.0126	19.2015
5272	0	31.066	13.6882
6071	3	35.0698	57058.6
3981	0	36.075	19.7719
6422	0	44.0796	22.8137
866	0	31.0271	7.79468
16021	0	29.0641	14.8289
23012	0	38.0639	17.6806
2591	1	34.0769	19013.9
31951	0	34.0193	5.51331
4922	1	35.0173	19028.3
22841	0	34.0214	3.42205
22597	0	31.0161	12.9278
15766	1	37.0578	19031
23633	4	33.0754	76062.9
30817	0	36.0756	16.9202
10877	0	31.0788	14.4487
9657	5	35.0703	95083.3
8729	0	33.0706	21.4829
5982	0	35.0711	6.46388
10596	0	31.0145	16.9202
5961	6	32.0758	114082
23415	5	33.005	95080.2
31057	1	37.0487	19029.1
27283	0	33.0658	7.41445
2042	6	30.055	114081
21437	1	43.0191	19035.4
9408	0	35.0313	12.3574
22576	0	32.0354	3.80228
29728	0	34.0258	13.6882
4772	0	36.0343	12.9278
1908	0	36.01	9.31559
854	1	32.0247	19032.7
8459	3	29.0875	57052.9
1610	0	32.0584	8.93536
1190	0	36.0108	13.4981
22287	2	40.0333	38044.1
9848	5	31.0618	95082.3
19526	0	40.0018	16.1597
8109	0	36.0384	17.6806
20629	2	33.0033	38039.5
6253	2	31.0955	38039.7
20446	4	33.0084	76071.5
11698	12	29.0417	228165
13634	0	32.0685	17.6806
4890	0	30.0732	20.5323
13975	3	34.0842	57052.7
4119	0	38.0706	19.2015
2811	0	30.0156	5.70342
7865	0	37.0341	7.60456
7261	4	31.0551	76059.7
21766	1	35.0476	19035.7
7181	0	40.0708	6.84411
7055	2	30.0305	38045.2
22109	6	28.0287	114097
2301	1	37.0759	19031
7289	0	37.0625	23.5741
22406	0	34.0425	9.12548
11739	0	35.0678	15.019
12630	0	35.082	6.84411
12136	7	30.0214	133110
4757	2	37.082	38047.9
31887	0	33.036	5.51331
19616	2	36.068	38040.5
20447	0	32.0864	21.1027
30928	1	38.0264	19033.5
16844	1	42.0123	19026.6
23039	0	32.0048	8.55513
12757	0	34.0802	12.1673
20037	0	32.0958	11.7871
9911	0	33.0633	8.74525
25771	0	32.0963	6.65399
17520	1	32.0753	19038.6
