Seed	CV	CpuTime	PRPD
6687	50	15.0809	950596
27567	47	16.0037	893560
18832	60	14.0675	1.14071e+06
12181	58	18.0806	1.10269e+06
30567	63	11.0954	1.19776e+06
16388	59	15.0247	1.1217e+06
28096	57	18.0808	1.08366e+06
3776	47	13.0054	893576
26271	60	16.0174	1.1407e+06
29647	55	15.0616	1.04565e+06
11406	43	16.0753	817524
18273	41	21.0378	779489
23223	51	20.0533	969613
20044	49	16.0515	931599
4732	51	13.0191	969610
9570	50	13.0938	950576
30163	54	14.0839	1.02664e+06
10501	52	13.0177	988630
4427	52	16.0053	988622
24879	50	15.0868	950598
4375	51	15.0222	969611
32692	52	18.0373	988619
3628	49	17.0304	931589
11013	55	15.0383	1.04566e+06
29071	51	15.0683	969611
3883	46	16.0645	874550
32735	69	11.0729	1.31181e+06
4792	54	14.0289	1.02664e+06
5272	55	14.0773	1.04565e+06
6071	49	15.0901	931583
3981	50	15.0713	950602
6422	50	15.0561	950591
866	54	16.0248	1.02664e+06
16021	50	13.0218	950598
23012	55	15.0729	1.04565e+06
2591	55	17.051	1.04564e+06
31951	50	27.0057	950604
4922	45	14.0693	855552
22841	58	16.0221	1.10268e+06
22597	55	13.0933	1.04566e+06
15766	42	19.0738	798514
23633	42	17.0682	798507
30817	44	16.0204	836518
10877	56	15.0393	1.06468e+06
9657	59	16.0366	1.1217e+06
8729	58	12.0672	1.10269e+06
5982	46	17.0599	874546
10596	54	15.0943	1.02663e+06
5961	49	16.019	931583
23415	57	16.0604	1.08368e+06
31057	55	14.0387	1.04566e+06
27283	55	13.057	1.04568e+06
2042	57	12.0313	1.08368e+06
21437	45	17.0501	855539
9408	62	15.0442	1.17872e+06
22576	55	16.0053	1.04565e+06
29728	59	14.0381	1.1217e+06
4772	56	14.0503	1.06467e+06
1908	52	17.0411	988600
854	49	16.0231	931591
8459	47	14.0599	893565
1610	56	16.0247	1.06466e+06
1190	55	17.0632	1.04565e+06
22287	51	20.0689	969600
9848	56	13.0521	1.06466e+06
19526	59	16.0741	1.1217e+06
8109	54	13.0395	1.02666e+06
20629	38	19.0467	722468
6253	53	15.0316	1.00762e+06
20446	49	17.0129	931593
11698	51	14.0089	969614
13634	49	17.0862	931588
4890	47	14.0417	893572
13975	59	14.0761	1.1217e+06
4119	51	17.0982	969594
2811	52	13.0464	988627
7865	46	17.0484	874537
7261	46	23.0261	874547
21766	58	13.091	1.10269e+06
7181	48	16.0337	912572
7055	64	14.0256	1.21677e+06
22109	57	12.044	1.08369e+06
2301	53	16.0039	1.00763e+06
7289	56	12.0075	1.06469e+06
22406	49	20.0146	931577
11739	60	14.0748	1.14071e+06
12630	53	15.0141	1.00763e+06
12136	63	15.0643	1.19775e+06
4757	56	16.0221	1.06467e+06
31887	43	12.0274	817522
19616	54	15.06	1.02663e+06
20447	53	13.0707	1.00762e+06
30928	45	15.0744	855549
16844	55	18.0028	1.04566e+06
23039	45	15.0199	855540
12757	46	16.0609	874562
20037	56	18.0604	1.06466e+06
9911	46	15.1	874542
25771	55	13.0583	1.04564e+06
17520	44	19.0613	836527
