Seed	CV	CpuTime	PRPD
19801	76	0.0154454	1.5576e+06
16077	79	0.0146391	1.61906e+06
4632	72	0.0129239	1.47562e+06
29863	75	0.0155476	1.53712e+06
2668	78	0.0140414	1.59862e+06
14517	69	0.0142283	1.41414e+06
8005	65	0.0195183	1.33219e+06
9496	72	0.0168357	1.47563e+06
32651	71	0.0138093	1.45513e+06
13852	73	0.0100389	1.49612e+06
9602	75	0.0124473	1.53713e+06
14636	74	0.0166911	1.51659e+06
3909	77	0.0124466	1.57809e+06
2183	73	0.0161749	1.4961e+06
62	75	0.013672	1.53713e+06
27319	74	0.013755	1.5166e+06
18306	73	0.0159785	1.49612e+06
12491	75	0.0140995	1.53709e+06
1168	77	0.0127221	1.57808e+06
4583	75	0.0142431	1.53708e+06
27312	75	0.012925	1.5371e+06
27371	66	0.0186018	1.35266e+06
6529	69	0.0126143	1.41413e+06
3042	74	0.0144182	1.51665e+06
18027	75	0.0124859	1.5371e+06
18012	74	0.0133721	1.51661e+06
17535	74	0.0170576	1.51659e+06
1717	76	0.0146602	1.55761e+06
31321	75	0.0146834	1.53709e+06
1315	74	0.0140039	1.51661e+06
31040	70	0.0139048	1.43464e+06
3482	71	0.016056	1.45513e+06
11446	75	0.0163897	1.53713e+06
301	72	0.0120096	1.47563e+06
19679	67	0.0142789	1.37314e+06
31085	78	0.012567	1.59858e+06
31038	78	0.0128586	1.5986e+06
23851	75	0.0112351	1.53711e+06
21331	75	0.0159948	1.53709e+06
9458	75	0.0167025	1.5371e+06
7275	73	0.0134375	1.49612e+06
30056	78	0.0133638	1.59858e+06
13677	68	0.0190685	1.39365e+06
4456	73	0.0167875	1.4961e+06
20949	76	0.0142484	1.5576e+06
8095	73	0.018888	1.49611e+06
7858	76	0.0122932	1.55762e+06
25046	75	0.0141807	1.53709e+06
25136	72	0.0222608	1.47561e+06
28092	78	0.0149463	1.5986e+06
23923	73	0.0165178	1.49612e+06
15629	74	0.0102446	1.51664e+06
12529	71	0.0159112	1.45515e+06
19416	71	0.0166265	1.45514e+06
31036	73	0.0171907	1.49612e+06
30345	77	0.0129458	1.57808e+06
11191	78	0.0169898	1.59859e+06
398	75	0.0170297	1.5371e+06
19619	74	0.0150755	1.51661e+06
27795	73	0.0159996	1.49611e+06
20015	74	0.0107212	1.5166e+06
10517	77	0.0168717	1.57808e+06
19377	76	0.0181593	1.55759e+06
31840	75	0.0156464	1.53709e+06
2727	73	0.0146072	1.49613e+06
6865	76	0.0172976	1.55758e+06
17070	71	0.013804	1.45515e+06
26072	68	0.0129892	1.39367e+06
24517	74	0.0140832	1.5166e+06
7390	76	0.0137975	1.55759e+06
17634	75	0.0151075	1.53711e+06
32632	73	0.0150232	1.49613e+06
8276	76	0.0142151	1.5576e+06
7399	76	0.0155576	1.55758e+06
7228	74	0.0145519	1.51659e+06
24219	66	0.0140244	1.35266e+06
11822	76	0.0141287	1.55757e+06
433	73	0.0147101	1.49612e+06
17402	72	0.0155764	1.47561e+06
27220	75	0.0124292	1.53708e+06
22421	76	0.0111905	1.55763e+06
32266	74	0.0111245	1.51662e+06
25484	71	0.017439	1.4551e+06
7976	73	0.0197687	1.4961e+06
4658	69	0.0102767	1.41418e+06
19855	73	0.0164926	1.49611e+06
1135	76	0.0141268	1.55761e+06
12826	78	0.0218655	1.59854e+06
23062	74	0.0113274	1.51661e+06
30625	75	0.0125155	1.53709e+06
32756	75	0.0186133	1.53708e+06
4563	77	0.0156468	1.57808e+06
14860	73	0.0146449	1.49612e+06
32010	77	0.0164659	1.5781e+06
22390	68	0.0137273	1.39369e+06
12626	71	0.0199987	1.45512e+06
9475	72	0.0156956	1.4756e+06
27109	71	0.0158357	1.45512e+06
28581	75	0.0145784	1.5371e+06
19781	73	0.0137736	1.49609e+06
