Seed	CV	CpuTime	PRPD
19801	0	61.0333	14.3443
16077	0	61.0815	14.5492
4632	0	62.0787	10.041
29863	0	69.0451	15.1639
2668	0	59.0386	12.0902
14517	0	68.0472	18.8525
8005	0	61.0021	12.9098
9496	0	75.088	11.4754
32651	0	59.03	11.0656
13852	0	66.0871	7.9918
9602	0	57.0411	15.1639
14636	0	67.0982	6.35246
3909	0	67.0232	12.5
2183	0	69.0215	2.66393
62	0	56.039	16.1885
27319	0	60.0002	8.40164
18306	0	60.074	19.4672
12491	0	66.0868	19.2623
1168	0	69.0986	14.3443
4583	0	72.0726	9.42623
27312	0	65.0498	19.4672
27371	0	63.0335	12.7049
6529	0	64.0585	7.58197
3042	0	64.0673	9.01639
18027	0	67.0302	8.60656
18012	0	63.0865	4.91803
17535	0	84.0395	5.7377
1717	0	63.0985	12.2951
31321	0	63.0853	15.1639
1315	0	73.0339	12.9098
31040	0	64.0504	10.2459
3482	0	70.0675	9.63115
11446	0	66.0465	10.6557
301	0	68.0133	8.81148
19679	0	59.0116	12.5
31085	0	62.0508	11.2705
31038	0	67.0409	8.40164
23851	0	62.069	5.12295
21331	0	60.0277	5.32787
9458	0	68.0658	15.9836
7275	0	71.0062	7.78689
30056	0	60.0841	15.9836
13677	0	63.0939	13.1148
4456	0	73.0039	9.22131
20949	0	79.0096	10.4508
8095	0	66.004	12.7049
7858	0	64.0656	11.0656
25046	0	62.0129	3.07377
25136	0	58.0146	18.8525
28092	0	66.0844	6.7623
23923	0	59.0221	17.623
15629	0	65.094	5.94262
12529	0	77.0399	13.3197
19416	0	71.0823	11.4754
31036	0	66.0876	12.0902
30345	0	58.0803	9.01639
11191	0	54.0447	13.3197
398	0	67.0328	11.0656
19619	0	65.0953	7.37705
27795	0	70.0198	9.63115
20015	0	62.0954	7.58197
10517	0	61.0009	11.8852
19377	0	64.0548	12.0902
31840	0	60.0871	12.0902
2727	0	58.0635	6.7623
6865	0	62.0717	9.63115
17070	0	79.0245	5.53279
26072	0	73.0614	15.3689
24517	0	67.0914	11.0656
7390	0	67.091	8.81148
17634	0	65.067	14.5492
32632	0	55.0474	8.19672
8276	0	65.0443	18.6475
7399	0	62.0294	13.1148
7228	0	63.0473	12.5
24219	0	57.0128	13.9344
11822	0	64.0078	12.5
433	0	64.0823	9.01639
17402	0	77.0336	9.22131
27220	0	64	16.1885
22421	0	65.0348	3.07377
32266	0	66.0445	10.6557
25484	0	65.0929	9.22131
7976	0	58.0797	6.35246
4658	0	62.0676	15.3689
19855	0	64.0931	7.17213
1135	0	59.0067	17.8279
12826	0	60.0107	7.17213
23062	0	58.098	12.2951
30625	0	70.0053	18.8525
32756	0	61.0148	7.78689
4563	0	51.007	15.5738
14860	0	67.0387	13.3197
32010	0	68.0157	17.2131
22390	0	63.0858	11.0656
12626	0	65.0512	3.07377
9475	0	61.0235	6.55738
27109	0	65.0852	13.1148
28581	0	60.0057	8.81148
19781	0	63.0648	13.9344
