Seed	CV	CpuTime	PRPD
21989	0	57.0074	18.0608
15590	0	64.0949	6.46388
14412	0	51.0746	11.9772
12854	0	58.0818	19.962
5176	2	52.0967	38044.3
29270	0	50.0062	8.1749
31318	0	56.0178	10.4563
16755	1	52.0362	19018.8
7347	0	55.0244	11.597
13337	1	57.0305	19022.8
5698	0	52.0428	4.56274
23733	1	50.0066	19028.3
29299	0	57.0108	3.80228
6759	1	46.0073	19016.5
27346	0	65.0175	0.570342
9459	1	42.0803	19021.3
26411	0	63.0217	13.6882
19966	0	57.0504	10.076
29770	0	57.0368	8.55513
10341	1	59.0339	19016
2187	0	45.0198	11.0266
29056	0	58.0585	8.36502
15527	0	63.0146	7.79468
8363	2	57.0968	38031.6
15349	1	52.0031	19020.5
31710	0	48.0902	7.60456
24169	0	67.0189	3.61217
23906	0	54.077	2.6616
28235	0	54.0061	13.8783
6244	0	60.0864	9.31559
32343	0	56.0421	4.37262
16580	0	59.0284	4.18251
5007	0	76.0179	4.75285
13511	0	48.0295	6.46388
5161	0	44.0528	11.0266
9234	0	53.0932	8.55513
10709	0	51.0544	1.14068
28406	0	58.0091	4.37262
2738	1	52.0392	19013.5
16080	0	47.0916	9.5057
27059	1	60.0621	19012.5
8	0	59.0934	11.7871
15770	0	64.0691	3.42205
31425	0	46.0293	4.18251
17702	0	59.0382	7.60456
18407	0	50.088	9.88593
4159	0	49.0942	10.6464
13191	0	71.0507	4.56274
5987	0	51.0251	5.89354
25903	1	63.0615	19016.5
31798	0	58.0494	5.89354
30667	2	50.084	38030.4
22529	0	66.0287	3.23194
19059	1	59.0175	19017.7
25742	2	49.0571	38035.7
18862	0	61.0771	7.41445
16078	0	54.0413	7.98479
31925	0	60.0827	7.79468
2737	0	65.0055	2.09125
29132	0	46.0189	7.03422
6574	0	47.0952	9.88593
2067	0	45.0396	6.46388
15045	0	65.0517	3.61217
26667	1	57.0465	19017.1
31391	0	49.0737	8.74525
25285	0	50.0668	19.0114
245	0	67.0045	5.70342
3109	1	60.0403	19016.2
32534	1	49.0144	19017.5
4940	1	51.0134	19018.8
7855	0	54.0819	6.27376
10488	0	61.0933	6.65399
25679	0	67.064	2.6616
14783	0	50.0654	4.56274
14245	0	55.0149	4.18251
20020	0	52.0199	6.84411
21434	0	54.0271	9.5057
32082	1	55.0069	19032.1
8267	1	54.0867	19017.1
18590	0	65.0007	5.32319
3752	0	49.0071	16.5399
17655	2	42.0059	38036.7
16430	1	64.0421	19017.9
16491	0	48.06	4.37262
22071	0	47.0973	10.4563
16739	1	52.0867	19025.1
23516	0	46.0732	9.5057
2108	1	59.0269	19019.6
15072	0	67.0242	4.18251
22457	0	65.0245	4.75285
14891	0	59.0711	0
30603	0	61.0329	7.98479
23326	0	64.0243	6.08365
15593	1	56.0453	19016.7
26648	0	68.0438	7.03422
9137	1	53.0978	19014.1
16933	0	53.0541	4.37262
7043	0	67.0999	8.55513
28922	0	58.0346	12.1673
20849	1	55.0632	19022.2
