Seed	CV	CpuTime	PRPD
6687	70	0.0127683	1.33101e+06
27567	71	0.0143612	1.35002e+06
18832	74	0.0150786	1.40704e+06
12181	76	0.012792	1.44506e+06
30567	74	0.01577	1.40702e+06
16388	74	0.0123561	1.40705e+06
28096	74	0.0111853	1.40706e+06
3776	68	0.0142157	1.29297e+06
26271	74	0.0200769	1.40703e+06
29647	71	0.0176355	1.35e+06
11406	76	0.0141549	1.44506e+06
18273	73	0.0173301	1.38801e+06
23223	74	0.0150696	1.40704e+06
20044	71	0.0169706	1.34997e+06
4732	70	0.012103	1.33103e+06
9570	73	0.0100017	1.38805e+06
30163	72	0.0150606	1.36901e+06
10501	75	0.0103729	1.42608e+06
4427	75	0.011173	1.42604e+06
24879	71	0.018334	1.34999e+06
4375	77	0.0142499	1.46407e+06
32692	72	0.0172474	1.36902e+06
3628	74	0.012851	1.40707e+06
11013	77	0.0147748	1.46408e+06
29071	72	0.01771	1.36899e+06
3883	69	0.015212	1.31197e+06
32735	75	0.0129438	1.42606e+06
4792	74	0.0175627	1.40704e+06
5272	70	0.0160113	1.331e+06
6071	70	0.0172697	1.33101e+06
3981	76	0.0134535	1.44507e+06
6422	69	0.0174558	1.31196e+06
866	70	0.0179102	1.331e+06
16021	77	0.0143464	1.46409e+06
23012	73	0.0130077	1.38805e+06
2591	73	0.014077	1.38803e+06
31951	77	0.0143096	1.46407e+06
4922	68	0.0163457	1.29296e+06
22841	76	0.0113189	1.44506e+06
22597	74	0.0140657	1.40705e+06
15766	70	0.0176513	1.331e+06
23633	69	0.0140526	1.31196e+06
30817	79	0.0158614	1.50208e+06
10877	73	0.0149929	1.38803e+06
9657	77	0.0158396	1.46405e+06
8729	74	0.0144934	1.40706e+06
5982	70	0.0155045	1.331e+06
10596	70	0.0112835	1.331e+06
5961	75	0.016188	1.42605e+06
23415	74	0.0159261	1.40703e+06
31057	73	0.0162856	1.38802e+06
27283	73	0.0138411	1.38801e+06
2042	78	0.0114283	1.48312e+06
21437	75	0.0159003	1.42607e+06
9408	74	0.0183687	1.40703e+06
22576	76	0.0136923	1.44508e+06
29728	75	0.0143575	1.42605e+06
4772	73	0.00816016	1.38805e+06
1908	70	0.0149596	1.33099e+06
854	71	0.0174094	1.35e+06
8459	73	0.0153343	1.38803e+06
1610	76	0.0183418	1.44503e+06
1190	72	0.0140068	1.36901e+06
22287	77	0.0120767	1.46408e+06
9848	75	0.0124627	1.42606e+06
19526	77	0.0171324	1.46405e+06
8109	73	0.0162962	1.38803e+06
20629	69	0.0162153	1.31198e+06
6253	76	0.0123218	1.44508e+06
20446	74	0.0114751	1.40704e+06
11698	72	0.0132338	1.369e+06
13634	69	0.0127448	1.31201e+06
4890	67	0.0124694	1.27397e+06
13975	76	0.0200812	1.44504e+06
4119	77	0.0112363	1.46411e+06
2811	71	0.0147588	1.35001e+06
7865	72	0.0158104	1.36902e+06
7261	73	0.0151431	1.38802e+06
21766	73	0.0156734	1.38805e+06
7181	75	0.0119137	1.42605e+06
7055	72	0.0154832	1.36902e+06
22109	76	0.0123586	1.44506e+06
2301	78	0.015099	1.48308e+06
7289	72	0.0145497	1.36902e+06
22406	72	0.0150445	1.36903e+06
11739	75	0.013091	1.42604e+06
12630	71	0.0136069	1.35003e+06
12136	75	0.0166396	1.42606e+06
4757	77	0.00943377	1.46409e+06
31887	73	0.0188636	1.38804e+06
19616	73	0.0184444	1.38805e+06
20447	74	0.0128968	1.40706e+06
30928	72	0.0155922	1.36902e+06
16844	73	0.0136837	1.38802e+06
23039	72	0.0163413	1.36903e+06
12757	70	0.0149483	1.33099e+06
20037	74	0.0115815	1.40705e+06
9911	75	0.0132329	1.42607e+06
25771	68	0.0151118	1.29298e+06
17520	74	0.0145916	1.40705e+06
