Seed	CV	CpuTime	PRPD
7630	72	0.0111465	1.16898e+06
22215	78	0.00927417	1.2664e+06
18220	76	0.0106627	1.23393e+06
22249	77	0.0098447	1.25017e+06
31876	75	0.00804212	1.21769e+06
22573	79	0.0076628	1.28264e+06
8400	75	0.00845612	1.21769e+06
18501	75	0.0104885	1.21769e+06
22006	78	0.0118368	1.26638e+06
12033	76	0.012537	1.23392e+06
11046	78	0.0092495	1.26641e+06
26161	74	0.00682719	1.20146e+06
14581	77	0.0157649	1.25018e+06
31351	77	0.00991063	1.25016e+06
16931	75	0.010148	1.2177e+06
15611	76	0.00588618	1.23395e+06
10461	76	0.00836595	1.23395e+06
30803	77	0.00815501	1.25016e+06
11820	78	0.0125847	1.2664e+06
32210	74	0.0125782	1.20147e+06
5233	77	0.00873232	1.25018e+06
14984	72	0.00962079	1.169e+06
29431	77	0.00826437	1.25018e+06
18713	75	0.0112536	1.21767e+06
14036	74	0.00987718	1.20149e+06
12590	77	0.00888954	1.25015e+06
24529	74	0.0117876	1.20147e+06
12637	75	0.0108901	1.21769e+06
30514	71	0.00884245	1.15276e+06
30964	76	0.00935072	1.23394e+06
25278	78	0.0118303	1.26641e+06
10432	78	0.00786444	1.26639e+06
32642	76	0.0111003	1.23392e+06
18236	75	0.00707904	1.21771e+06
25541	77	0.012654	1.25016e+06
7021	77	0.0103369	1.25017e+06
10140	75	0.00741097	1.21774e+06
10351	76	0.0111552	1.23392e+06
10180	78	0.0105121	1.26641e+06
26496	73	0.0103425	1.18525e+06
15922	73	0.00956139	1.18524e+06
29372	77	0.00725212	1.25015e+06
5385	76	0.0106701	1.23394e+06
9376	76	0.00623666	1.23394e+06
9077	76	0.0108965	1.2339e+06
27857	74	0.0125557	1.20146e+06
7502	76	0.00987147	1.23395e+06
4754	72	0.00768097	1.16899e+06
26265	76	0.0123402	1.23391e+06
21458	77	0.00955983	1.25017e+06
606	76	0.00856547	1.23393e+06
30684	77	0.00731265	1.2502e+06
10621	75	0.00876873	1.2177e+06
31157	77	0.0138196	1.25016e+06
29634	77	0.00996323	1.25019e+06
30182	74	0.0113946	1.20148e+06
32411	75	0.0133223	1.21769e+06
4238	75	0.0121236	1.2177e+06
1333	75	0.00858675	1.21771e+06
24726	75	0.00921158	1.2177e+06
14620	72	0.0134774	1.169e+06
31974	77	0.0112871	1.25016e+06
31873	76	0.00902737	1.23392e+06
9346	76	0.00794744	1.23394e+06
26952	73	0.00876665	1.18522e+06
32587	76	0.0111435	1.23392e+06
10216	75	0.00964895	1.2177e+06
997	76	0.0109307	1.23393e+06
25823	76	0.00980596	1.23394e+06
9811	75	0.00874554	1.21769e+06
12424	75	0.0112348	1.2177e+06
15305	79	0.0084576	1.28264e+06
13472	75	0.00989866	1.2177e+06
32614	76	0.0152211	1.23392e+06
15516	76	0.00972507	1.23392e+06
15540	76	0.00846186	1.23394e+06
26809	75	0.00949414	1.21773e+06
19178	75	0.00813008	1.21773e+06
29502	78	0.0100994	1.26641e+06
4722	78	0.00953186	1.2664e+06
7234	77	0.010083	1.25018e+06
19356	76	0.0100783	1.23394e+06
6757	75	0.00814573	1.21771e+06
28089	72	0.0134279	1.16898e+06
12315	77	0.0101521	1.25016e+06
27387	73	0.0106077	1.18523e+06
7059	75	0.0120788	1.2177e+06
2194	77	0.0119412	1.25015e+06
18619	78	0.0100026	1.2664e+06
10592	77	0.0114299	1.25016e+06
31993	71	0.00802592	1.15276e+06
21492	78	0.0095336	1.2664e+06
17863	76	0.00888444	1.23394e+06
8618	75	0.0082341	1.2177e+06
10776	77	0.00932215	1.25017e+06
3572	78	0.0103068	1.26638e+06
16472	77	0.0131544	1.25018e+06
25773	76	0.00884242	1.23392e+06
11443	75	0.00806095	1.21771e+06
17582	76	0.0100989	1.23393e+06
