Seed	CV	CpuTime	PRPD
7630	4	28.004	64943.5
22215	0	32.0036	0
18220	0	29.0604	0.162338
22249	0	32.0323	0
31876	1	29.0256	16229.9
22573	0	31.0008	0
8400	0	31.0906	0
18501	0	31.0294	0
22006	1	31.0258	16233.3
12033	0	29.0155	0.162338
11046	4	27.049	64943.7
26161	2	27.0597	32470.8
14581	0	30.0253	0.162338
31351	1	28.007	16229.5
16931	1	28.0495	16233.6
15611	1	29.0579	16233.6
10461	1	28.0868	16229.5
30803	0	29.0572	0.162338
11820	0	28.0621	0.162338
32210	0	29.0753	0
5233	1	28.0892	16233.4
14984	1	28.0508	16229.4
29431	0	29.0276	0.162338
18713	2	28.0754	32467.7
14036	1	29.0274	16233.6
12590	2	29.0411	32463
24529	0	30.0711	0.974026
12637	2	28.001	32469.3
30514	0	27.0772	0.162338
30964	1	28.0136	16230.5
25278	0	30.0324	0
10432	3	29.0419	48704.2
32642	2	28.0924	32470.8
18236	0	30.0888	0.811688
25541	1	28.0919	16229.5
7021	0	29.0431	0
10140	2	29.0307	32463
10351	2	30.049	32463
10180	2	28.0295	32461.9
26496	1	29.0127	16233.8
15922	1	27.0212	16233.6
29372	1	29.0874	16234.3
5385	0	27.0516	0.487013
9376	1	28.0434	16233.3
9077	0	27.0521	0.162338
27857	0	26.094	0.162338
7502	0	30.0395	0.162338
4754	0	27.0992	0.324675
26265	2	29.0429	32471.4
21458	0	29.0416	0.324675
606	3	28.0813	48699
30684	3	27.0972	48694.3
10621	2	30.0267	32470.8
31157	2	29.0834	32467.4
29634	0	28.0508	0.162338
30182	0	32.0221	0
32411	1	28.0766	16229.5
4238	0	28.0876	0
1333	2	27.0816	32464
24726	0	28.0211	0
14620	0	28.0027	0.162338
31974	1	31.0424	16233.3
31873	1	29.0493	16230.5
9346	0	30.0319	0
26952	1	28.0183	16230.5
32587	1	27.0365	16233.3
10216	3	30.0392	48696.4
997	2	28.0939	32466.6
25823	0	31.0125	0
9811	2	29.0736	32469.3
12424	2	28.0898	32471.1
15305	1	27.0887	16236
13472	0	28.0933	0
32614	1	28.0647	16229.5
15516	1	28.0141	16236
15540	0	28.0613	0.162338
26809	0	30.0353	0
19178	1	28.0214	16233.4
29502	1	30.0324	16231.3
4722	0	28.0471	0.162338
7234	0	28.0161	0
19356	2	28.0584	32465.6
6757	1	29.0938	16230.2
28089	2	31.0069	32467.2
12315	0	30.0472	0
27387	0	28.0401	0.162338
7059	1	29.0451	16233.4
2194	0	29.0696	0.162338
18619	3	28.0379	48704.9
10592	2	28.0507	32469.3
31993	0	28.0597	0.324675
21492	2	27.0271	32470.8
17863	0	28.0986	0
8618	1	28.0416	16237
10776	0	30.007	0.162338
3572	0	28.0732	0
16472	0	29.0922	0.974026
25773	1	31.0665	16230.5
11443	1	29.0509	16233.1
17582	0	28.0582	0.162338
