Seed	CV	CpuTime	PRPD
8072	74	0.0123592	1.50735e+06
20551	72	0.0127533	1.46661e+06
31699	77	0.0100715	1.56846e+06
30281	62	0.0200856	1.2629e+06
21997	74	0.0169639	1.50733e+06
22764	72	0.0109681	1.46662e+06
3954	66	0.0171381	1.34442e+06
9388	76	0.0182923	1.54806e+06
10113	76	0.01412	1.54808e+06
4247	71	0.014729	1.44623e+06
20560	73	0.0165563	1.48699e+06
23313	68	0.0201102	1.38511e+06
25904	73	0.0172229	1.48698e+06
22369	75	0.0130933	1.52774e+06
8822	73	0.0147849	1.48697e+06
1267	76	0.0113557	1.54809e+06
3919	76	0.0109799	1.54807e+06
6635	73	0.0160848	1.48696e+06
16988	65	0.0104855	1.32403e+06
22672	72	0.0156254	1.46662e+06
22941	74	0.013608	1.50736e+06
3091	75	0.0116267	1.52771e+06
24466	73	0.0144838	1.487e+06
1317	71	0.0151511	1.44625e+06
16751	74	0.0166616	1.50733e+06
26166	71	0.0178976	1.44623e+06
32099	72	0.0146034	1.46661e+06
4166	69	0.0137857	1.40554e+06
2566	74	0.0143052	1.50736e+06
20149	77	0.0114541	1.56846e+06
21395	71	0.0182806	1.44624e+06
31697	74	0.018386	1.50732e+06
32601	70	0.0126941	1.42588e+06
23457	73	0.0144442	1.48697e+06
22847	68	0.0154025	1.38515e+06
14776	76	0.0113141	1.54808e+06
28981	73	0.0118424	1.48699e+06
28215	69	0.0100392	1.4055e+06
29511	69	0.0187905	1.40548e+06
19740	78	0.015128	1.58882e+06
32272	70	0.0149102	1.42586e+06
22076	74	0.0143112	1.50734e+06
5608	75	0.0105857	1.52772e+06
25544	74	0.0140162	1.50735e+06
29958	74	0.0131995	1.50731e+06
29344	73	0.0149038	1.48693e+06
28152	74	0.016697	1.50732e+06
20419	70	0.0161169	1.42589e+06
8054	73	0.0132004	1.48698e+06
1595	74	0.0153203	1.50733e+06
18072	72	0.0138925	1.46662e+06
23830	70	0.0173959	1.42586e+06
21065	72	0.0162531	1.46665e+06
23307	74	0.0143791	1.50734e+06
26351	73	0.0167148	1.48699e+06
29100	69	0.0218033	1.40548e+06
21535	66	0.0202088	1.34439e+06
22848	71	0.0174487	1.44625e+06
12958	73	0.0171899	1.48694e+06
13535	72	0.0187037	1.46661e+06
12285	63	0.0165893	1.2833e+06
17361	73	0.0104239	1.48697e+06
26721	68	0.0185451	1.38513e+06
25663	71	0.0140408	1.44626e+06
5715	73	0.0153987	1.48697e+06
22911	79	0.0116762	1.6092e+06
8950	74	0.0161939	1.50734e+06
26125	71	0.0160218	1.44624e+06
31132	71	0.0143384	1.44625e+06
29706	76	0.0138218	1.54809e+06
25465	72	0.0121758	1.46662e+06
19089	68	0.013105	1.38513e+06
9539	76	0.0184526	1.54805e+06
21726	72	0.0155364	1.4666e+06
22536	69	0.0154191	1.40552e+06
3665	72	0.0131785	1.46662e+06
4623	74	0.0164826	1.50733e+06
6602	73	0.0156761	1.48697e+06
14081	73	0.0171688	1.48695e+06
22733	72	0.013086	1.4666e+06
11364	68	0.0139321	1.38515e+06
5339	77	0.0197836	1.56843e+06
22016	77	0.0107549	1.56846e+06
8355	72	0.0109339	1.46662e+06
18993	77	0.0138284	1.56842e+06
30979	77	0.0126223	1.56842e+06
17782	76	0.0131641	1.54806e+06
26785	70	0.0142258	1.42588e+06
11327	73	0.0185521	1.48697e+06
28646	73	0.0170662	1.48701e+06
8846	71	0.0118091	1.44623e+06
16056	69	0.0126003	1.40549e+06
20889	74	0.00903888	1.50737e+06
15316	73	0.0104895	1.48698e+06
3645	78	0.0143882	1.58879e+06
19568	66	0.0211051	1.34441e+06
30860	77	0.0127376	1.56845e+06
17640	78	0.0105544	1.58881e+06
27934	75	0.0133391	1.52772e+06
30797	72	0.0161603	1.46661e+06
