Seed	CV	CpuTime	PRPD
8072	0	31.0333	11.609
20551	1	37.0123	20377
31699	2	42.025	40742.6
30281	0	35.0825	9.16497
21997	3	34.0504	61114.3
22764	0	37.0647	15.8859
3954	0	31.0723	22.4033
9388	0	29.0908	16.9043
10113	0	32.0871	11.8126
4247	4	29.0179	81490.2
20560	0	35.0728	12.22
23313	2	32.0361	40739.1
25904	0	31.0262	15.0713
22369	1	33.059	20384.1
8822	2	33.0221	40754
1267	0	33.062	12.0163
3919	5	29.0756	101840
6635	5	28.0213	101836
16988	1	31.0306	20382.1
22672	0	32.0415	13.2383
22941	1	38.0089	20378
3091	1	34.0858	20385.9
24466	0	29.0457	5.49898
1317	4	34.0875	81478
16751	0	33.0118	24.4399
26166	0	39.0327	16.9043
32099	0	31.0965	6.72098
4166	0	29.0404	9.97963
2566	0	35.033	14.4603
20149	0	36.0919	11.4053
21395	0	36.0935	11.609
31697	0	35.0532	5.29532
32601	5	28.0755	101836
23457	0	29.0567	25.2546
22847	6	28.0783	122224
14776	4	36.0819	81477.8
28981	3	29.0943	61109.4
28215	3	37.0806	61121
29511	0	39.0554	9.77597
19740	0	35.0517	10.998
32272	0	29.0118	21.9959
22076	1	33.073	20378.4
5608	6	30.0336	122221
25544	0	33.0364	8.55397
29958	0	36.0465	8.14664
29344	0	30.0785	6.10998
28152	1	36.0192	20385.7
20419	0	36.0986	9.5723
8054	0	34.0402	9.16497
1595	1	34.0038	20394.3
18072	0	31.0262	10.7943
23830	1	28.0495	20389.6
21065	1	30.0591	20389.8
23307	0	33.045	7.33198
26351	3	30.0837	61118.5
29100	1	33.0189	20380.4
21535	3	31.0752	61108.6
22848	0	29.0017	11.4053
12958	6	28.0555	122229
13535	0	32.0531	13.442
12285	5	28.0021	101857
17361	0	30.0761	16.2933
26721	0	32.0213	10.387
25663	0	33.0764	15.6823
5715	3	32.0011	61118.3
22911	0	31.0089	8.9613
8950	0	28.0462	24.2363
26125	0	28.084	13.8493
31132	0	33.0179	11.4053
29706	0	33.0227	17.5153
25465	0	31.0579	12.0163
19089	0	37.0381	12.6273
9539	0	45.0533	10.998
21726	0	38.0614	18.3299
22536	0	30.0645	9.5723
3665	0	30.0708	22.1996
4623	0	33.0686	23.2179
6602	0	30.0361	9.77597
14081	0	42.0731	10.998
22733	0	34.0679	7.73931
11364	0	37.0785	12.6273
5339	0	32.0388	13.6456
22016	0	29.0478	7.12831
8355	0	32.0518	13.8493
18993	0	38.0926	5.09165
30979	0	39.0201	17.3116
17782	4	30.0308	81477
26785	2	29.0907	40750.3
11327	6	35.061	122225
28646	2	35.0828	40747.7
8846	0	34.0552	19.1446
16056	0	33.0956	10.1833
20889	2	34.0595	40754
15316	2	33.0278	40742.8
3645	0	34.0858	9.5723
19568	0	35.0381	6.51731
30860	0	37.0369	5.90631
17640	0	32.0866	13.8493
27934	0	32.001	17.7189
30797	1	40.0184	20378
