Seed	CV	CpuTime	PRPD
31634	0	28.0799	0
15827	0	25.0073	0
4744	0	25.0881	0
19780	0	31.0765	0
14360	0	28.0578	0
15628	0	26.072	0
2469	0	27.0655	0.26738
12810	1	27.0471	13366
15444	0	28.0883	0
25630	1	28.0534	13366
2388	1	27.0437	13366
3625	0	28.0256	0.26738
14971	2	28.0408	26737.2
7122	0	29.0351	0
31752	0	28.0023	0
1873	0	26.0577	0.26738
28577	1	24.0435	13366
21355	5	28.0523	66841.8
8370	0	26.0714	0.26738
7716	0	26.0046	0.26738
21518	0	33.049	0
32129	0	28.034	0
13815	0	26.0389	0
3858	0	26.0761	0.26738
5205	1	33.0731	13366
27231	1	28.051	13366
13879	1	27.0735	13366
27982	0	25.0818	0.26738
11136	0	26.0793	0
2030	1	26.0038	13366
13301	0	26.0662	0.26738
12581	0	26.0227	0
11703	0	27.0892	0
20053	0	27.081	0
16242	0	27.0953	0.26738
4763	0	27.0159	0
11309	0	24.0685	0.26738
25762	0	25.0604	0
30562	1	28.055	13366
26602	0	24.0569	0.26738
26576	0	27.0279	0
15974	0	23.0083	0.26738
19964	1	26.0521	13366
5033	1	24.0954	13366
27467	1	26.057	13366
5092	0	25.0325	0
25829	0	24.0404	0.26738
13434	0	24.0764	0
17920	0	24.0474	0
25558	0	28.091	0
2341	0	23.0334	0.26738
6644	0	28.0066	0
30352	0	26.0843	0
5530	1	25.0478	13366
28980	0	28.0374	0
7359	0	29.0155	0
27953	0	26.0504	0
16738	0	28.0383	0.26738
5904	0	30.0265	0
14538	0	27.0512	0.26738
24682	0	29.0113	0
31792	0	27.0604	0
19624	0	27.0814	0
15528	0	24.0878	0
27157	0	27.0461	0
2742	0	24.0484	0
24515	0	28.0566	0
14872	0	26.048	0
1435	0	25.0723	0
2185	0	26.0017	0
26484	0	24.069	0.26738
29785	1	26.0192	13366
2090	0	24.0639	0
6127	0	27.0262	0
32066	0	27.0841	0
2192	1	23.0763	13366
24452	0	27.0472	0
29798	0	26.0726	0
24555	0	25.0056	0
20726	0	26.035	0.26738
72	0	27.0762	0
32101	0	26.0845	0
7628	1	28.0844	13366
31058	1	29.0137	13366
38	0	26.0656	0
32495	0	28.0674	0
4129	1	27.0487	13366
7700	1	26.0732	13366
29392	0	23.0234	0.26738
20684	0	24.0733	0.26738
11323	0	28.0349	0
25154	0	26.0512	0
1073	0	26.0575	0.26738
24217	0	26.0666	0
17478	0	20.0489	0
23158	1	27.06	13366
5924	1	27.0245	13366
28839	0	27.0073	0
32739	0	27.0185	0
13125	1	27.0184	13366
