Seed	CV	CpuTime	PRPD
28804	0	100.007	0
7721	1	100.002	13500
11333	1	100.034	13500
9348	1	100.012	13500
22923	2	100.026	27100
16830	2	100.017	27100
23297	0	100.008	0
24254	1	100.025	13500
9273	3	100.018	40700
17128	2	100.004	27100
11140	2	100.01	27100
2747	1	100.001	13500
13246	1	100.003	13500
15903	0	31.0771	0
28404	1	100.019	13500
27235	1	100.016	13500
9428	1	100.022	13500
27515	1	100.023	13500
31835	2	100.027	27100
30699	1	100.037	13500
7674	0	29.0862	0
8931	0	100.037	0
29959	1	100.024	13500
13070	1	100.02	13500
3493	1	100.021	13500
