Seed	CV	CpuTime	PRPD
17266	0	27.093	0
8793	0	26.0018	0
8276	1	30.0235	16256.6
8151	0	29.0006	2.60163
24833	1	26.0726	16256.6
13707	1	28.0397	16261.5
21769	0	27.0409	0
18153	1	29.085	16262.4
9845	2	25.0667	32521.8
23543	1	25.0932	16258.5
14310	0	24.0617	0
80	1	26.0919	16260.8
11881	1	27.0877	16257.2
9437	0	30.0281	0.650407
18073	0	25.0384	0
5418	1	27.0875	16256.6
11976	0	23.0047	0
2866	0	25.0684	0
8358	0	25.076	0
2406	0	27.0677	0.650407
18449	1	25.0988	16262.4
30491	1	30.0735	16257.2
12061	1	26.0105	16256.6
20587	0	26.0679	0
20123	0	27.0804	0
22147	0	27.0351	0
13058	1	25.0333	16257.4
30883	1	24.0406	16256.6
9846	0	26.0504	0.813008
5005	0	25.0457	0.813008
19664	0	24.08	1.95122
9745	1	25.0912	16257.2
10389	0	26.0646	0
2450	0	24.0741	0
26731	0	25.0429	0
23532	1	27.0779	16256.6
8110	0	24.0388	2.11382
30288	0	25.0143	0.162602
9783	1	27.0473	16257.2
32349	0	25.0909	0
16283	0	26.0107	0.162602
935	0	27.0389	0.650407
26512	4	29.031	65035.3
8777	1	22.0667	16260
6801	0	29.0246	0.650407
13970	3	24.0794	48776.7
18958	1	27.0964	16256.6
1977	0	27.026	0.162602
14518	0	26.0846	0
28409	0	26.0649	2.60163
9984	0	24.0586	0.162602
6562	0	28.0895	0
5524	0	26.079	0
23648	0	32.0058	0
20334	0	30.0831	0.650407
30864	1	28.0681	16258.5
28332	0	27.0182	2.60163
4739	1	26.0497	16256.6
2157	1	25.0287	16260.8
19675	2	28.0078	32520.2
20590	0	24.0726	0
26464	1	26.0884	16257.2
21705	0	25.0007	0
6151	1	25.0872	16256.7
8290	0	25.0396	0
5672	1	27.0704	16256.6
18115	1	30.0759	16256.6
23459	0	26.0458	1.95122
14786	1	24.0558	16257.4
9888	1	29.013	16258.5
86	1	26.0663	16257.2
11422	0	28.0652	0
20881	0	24.089	0
4552	0	28.0162	0
1078	0	25.0661	0
32245	0	24.0453	0
4847	1	25.095	16256.6
3060	0	24.0722	1.95122
31822	0	25.0845	0.813008
5313	0	24.0738	0
14474	1	30.0262	16261.3
4873	0	31.0437	0
16970	0	26.0636	0
5265	0	28.0925	0.650407
29624	0	29.0019	0
16686	0	26.0236	0.650407
13882	1	32.0578	16256.6
16503	1	26.0373	16257.2
30380	1	26.0855	16261.5
19549	1	24.0211	16256.6
11466	1	29.0501	16258.5
10630	1	30.0455	16256.6
10686	1	25.0524	16260.8
1721	1	27.0148	16260.8
1036	1	25.0828	16260.7
22156	1	24.0594	16256.6
12821	1	24.0469	16256.6
13832	0	27.0029	0
21985	2	29.0184	32517.4
10984	0	24.0747	0
