Seed	CV	CpuTime	PRPD
17266	0	16.0499	0
8793	0	15.0498	0
8276	1	17.0071	16256.6
8151	0	18.0332	2.60163
24833	1	16.099	16256.6
13707	1	16.036	16261.5
21769	0	17.032	0
18153	1	16.0914	16258.5
9845	2	16.0235	32521.8
23543	1	15.0401	16256.6
14310	0	17.0561	0
80	0	15.0486	0
11881	1	17.0892	16257.2
9437	0	16.0854	0
18073	0	15.0979	0.650407
5418	3	16.0335	48776.3
11976	1	15.0784	16261.1
2866	0	15.0704	0
8358	0	15.076	1.95122
2406	0	17.0554	0.650407
18449	1	15.0671	16262.4
30491	0	17.0042	0.650407
12061	1	16.0131	16256.6
20587	0	15.0432	0
20123	0	15.0667	0
22147	0	16.0816	0
13058	1	16.0918	16256.6
30883	1	15.0098	16256.6
9846	0	17.0182	0.650407
5005	0	17.0453	0.650407
19664	0	16.0826	1.95122
9745	1	16.0862	16257.2
10389	0	16.0933	0
2450	0	15.0964	1.95122
26731	0	15.0967	0
23532	1	17.0275	16256.6
8110	0	16.0713	2.11382
30288	0	16.0039	1.95122
9783	1	17.0258	16257.2
32349	0	15.0223	1.95122
16283	0	16.0675	0
935	0	16.0239	0.650407
26512	3	16.0861	48776.7
8777	0	15.0632	0
6801	0	15.0895	0.650407
13970	1	16.0177	16256.6
18958	1	15.0616	16256.6
1977	0	16.004	0
14518	0	15.0908	0
28409	0	17.0306	0.650407
9984	0	15.0709	0
6562	0	18.0574	0
5524	0	15.0864	0
23648	0	18.0378	0
20334	0	16.0034	0.650407
30864	1	16.0706	16258.5
28332	0	17.0603	2.60163
4739	1	16.0456	16256.6
2157	0	16.0179	0
19675	0	14.0396	0
20590	0	14.0892	0
26464	1	16.0031	16256.6
21705	0	16.0196	0
6151	1	16.0598	16256.6
8290	0	16.0739	0
5672	0	17.0414	0
18115	1	19.0039	16256.6
23459	0	16.0542	0
14786	1	18.0174	16256.6
9888	1	16.0441	16258.5
86	1	14.0835	16257.2
11422	0	16.0306	0
20881	0	14.0823	2.60163
4552	0	17.018	0
1078	1	15.0663	16256.6
32245	1	15.0027	16256.6
4847	1	16.0598	16256.6
3060	0	15.0524	0
31822	0	17.0024	0
5313	0	16.0219	0
14474	0	16.0374	0.650407
4873	0	16.0865	0
16970	0	15.0302	0
5265	0	14.0618	2.60163
29624	1	15.0814	16256.6
16686	0	15.0369	0.650407
13882	1	17.0033	16256.6
16503	1	15.0682	16257.2
30380	0	17.005	0.650407
19549	1	16.0009	16256.6
11466	1	18.0577	16258.5
10630	1	16.0771	16256.6
10686	0	16.0081	0
1721	0	16.0762	0
1036	0	17.0701	0
22156	1	18.0211	16256.6
12821	1	16.0269	16257.2
13832	0	15.0979	0
21985	1	16.064	16256.6
10984	0	14.0728	0
